village_code_2011;village_name_2011;state_code_2011;district_code_2011;sub_district_code_2011;village_code_2001;village_name_2001;state_code_2001;district_code_2001;sub_district_code_2001
628254;Thrikkunnapuzha;32;598;5676;108000;Thrikkunnapuzha;32;11;4
628255;Arattupuzha;32;598;5676;108200;Arattupuzha;32;11;4
628256;Haripad (CT);32;598;5676;107800;Haripad;32;11;4
628257;Kumarapuram (CT);32;598;5676;107900;Kumarapuram;32;11;4
628258;Karthikappally (CT);32;598;5676;108100;Karthikappally;32;11;4
628259;Chingoli (CT);32;598;5676;108300;Chingoli;32;11;4
628260;Cheppad (CT);32;598;5676;108400;Cheppad;32;11;4
628261;Pathiyoor (CT);32;598;5676;108500;Pathiyoor (Part);32;11;4
628262;Keerikkad (CT);32;598;5676;108600;Keerikkad (Part);32;11;4
628263;Muthukulam (CT);32;598;5676;108700;Muthukulam;32;11;4
628264;Kandalloor (CT);32;598;5676;108800;Kandalloor;32;11;4
628265;Puthuppally (CT);32;598;5676;108900;Puthuppally (Part);32;11;4
628266;Krishnapuram (CT);32;598;5676;109000;Krishnapuram (Part);32;11;4
628267;Ennakkad;32;598;5677;109300;Ennakkad;32;11;5
628268;Pandanad (Part);32;598;5677;109400;Pandanad (Part);32;11;5
628269;Thiruvanvandoor;32;598;5677;109500;Thiruvanvandoor;32;11;5
628270;Chengannur  (Part);32;598;5677;109600;Chengannur  (Part);32;11;5
628271;Mulakuzha (Part) ;32;598;5677;109700;Mulakuzha (Part) ;32;11;5
628272;Ala (Part);32;598;5677;109800;Ala (Part);32;11;5
628273;Puliyoor(Part);32;598;5677;109900;Puliyoor(Part);32;11;5
628274;Cheriyanad;32;598;5677;110000;Cheriyanad;32;11;5
628275;Venmony;32;598;5677;110100;Venmony;32;11;5
628276;Mannar (CT);32;598;5677;109200;Mannar;32;11;5
628277;Kurattissery (CT);32;598;5677;109100;Kurattissery;32;11;5
628278;Thriperumthura;32;598;5678;110200;Thriperumthura;32;11;6
628279;Vettiyar;32;598;5678;110600;Vettiyar;32;11;6
628280;Thekkekara (Part);32;598;5678;110700;Thekkekara (Part);32;11;6
628281;Perungala;32;598;5678;110800;Perungala;32;11;6
628282;Chunakkara;32;598;5678;111100;Chunakkara;32;11;6
628283;Noornad;32;598;5678;111200;Noornad;32;11;6
628284;Palamel;32;598;5678;111300;Palamel;32;11;6
628285;Thamarakkulam;32;598;5678;111400;Thamarakkulam;32;11;6
628286;Vallikunnam;32;598;5678;111500;Vallikunnam;32;11;6
628287;Kannamangalam (CT);32;598;5678;110400;Kannamangalam (Part);32;11;6
628288;Chennithala (CT);32;598;5678;110300;Chennithala;32;11;6
628289;Thazhakara (CT);32;598;5678;110500;Thazhakara (Part);32;11;6
628290;Bharanikkavu (CT);32;598;5678;110900;Bharanikkavu;32;11;6
628291;Kattanam (CT);32;598;5678;111000;Kattanam;32;11;6
628292;Niranam;32;599;5679;111600;Niranam;32;12;1
628293;Kadapra;32;599;5679;111700;Kadapra;32;12;1
628294;Nedumpuram;32;599;5679;111800;Nedumpuram;32;12;1
628295;Peringara;32;599;5679;111900;Peringara;32;12;1
628296;Kavumbhagom (Part);32;599;5679;112000;Kavumbhagom (Part);32;12;1
628297;Kuttoor;32;599;5679;112100;Kuttoor;32;12;1
628298;Kaviyoor;32;599;5679;112200;Kaviyoor;32;12;1
628299;Eraviperoor;32;599;5679;112300;Eraviperoor;32;12;1
628300;Koipuram;32;599;5679;112400;Koipuram;32;12;1
628301;Thottapuzhassery;32;599;5679;112500;Thottapuzhassery;32;12;1
628302;Kunnamthanam;32;599;5680;112600;Kunnamthanam;32;12;2
628303;Kallooppara;32;599;5680;112700;Kallooppara;32;12;2
628304;Mallappally;32;599;5680;112800;Mallappally;32;12;2
628305;Anicad;32;599;5680;112900;Anicad;32;12;2
628306;Kottangal;32;599;5680;113000;Kottangal;32;12;2
628307;Perumpetty;32;599;5680;113100;Perumpetty;32;12;2
628308;Ezhumattoor;32;599;5680;113200;Ezhumattoor;32;12;2
628309;Thelliyoor;32;599;5680;113300;Thelliyoor;32;12;2
628310;Puramattam;32;599;5680;113400;Puramattam;32;12;2
628311;Chethakkal;32;599;5681;113500;Chethakkal;32;12;3
628312;Kollamula;32;599;5681;113600;Kollamula;32;12;3
628313;Perunad;32;599;5681;113700;Perunad;32;12;3
628314;Athikkayam;32;599;5681;113800;Athikkayam;32;12;3
628315;Pazhavangadi;32;599;5681;113900;Pazhavangadi;32;12;3
628316;Angadi;32;599;5681;114000;Angadi;32;12;3
628317;Ayiroor;32;599;5681;114100;Ayiroor;32;12;3
628318;Cherukole;32;599;5681;114200;Cherukole;32;12;3
628319;Ranni ;32;599;5681;114300;Ranni ;32;12;3
628320;Vadasserikkara ;32;599;5681;114400;Vadasserikkara ;32;12;3
628321;Chittar-Seethathodu;32;599;5681;114500;Chittar-Seethathodu;32;12;3
628322;Kulanada;32;599;5682;114600;Kulanada;32;12;4
628323;Mezhuveli;32;599;5682;114700;Mezhuveli;32;12;4
628324;Kidangannur;32;599;5682;114800;Kidangannur;32;12;4
628325;Aranmula;32;599;5682;114900;Aranmula;32;12;4
628326;Mallapuzhassery;32;599;5682;115100;Mallapuzhassery;32;12;4
628327;Elanthoor;32;599;5682;115200;Elanthoor;32;12;4
628328;Chenneerkara;32;599;5682;115300;Chenneerkara;32;12;4
628329;Vallicode;32;599;5682;115400;Vallicode;32;12;4
628330;Omalloor;32;599;5682;115500;Omalloor;32;12;4
628331;Pathanamthitta (Part);32;599;5682;115600;Pathanamthitta (Part);32;12;4
628332;Naranganam;32;599;5682;115700;Naranganam;32;12;4
628333;Mylapra (Part);32;599;5682;115800;Mylapra (Part);32;12;4
628334;Malayalapuzha (Part);32;599;5682;115900;Malayalapuzha (Part);32;12;4
628335;Konnithazham;32;599;5682;116000;Konnithazham;32;12;4
628336;Pramadom;32;599;5682;116100;Pramadom;32;12;4
628337;Vallicode-Kottayam;32;599;5682;116200;Vallicode-Kottayam;32;12;4
628338;Konni;32;599;5682;116300;Konni;32;12;4
628339;Aruvappulam;32;599;5682;116400;Aruvappulam;32;12;4
628340;Iravan;32;599;5682;116500;Iravan;32;12;4
628341;Thannithode ;32;599;5682;116600;Thannithode ;32;12;4
628342;Kozhenchery (CT);32;599;5682;115000;Kozhenchery;32;12;4
628343;Pandalam;32;599;5683;116700;Pandalam;32;12;5
628344;Kurampala;32;599;5683;116800;Kurampala;32;12;5
628345;Pandalam Thekkekara;32;599;5683;116900;Pandalam Thekkekara;32;12;5
628346;Kodumon;32;599;5683;117000;Kodumon;32;12;5
628347;Angadickal;32;599;5683;117100;Angadickal;32;12;5
628348;Koodal;32;599;5683;117200;Koodal;32;12;5
628349;Kalanjoor;32;599;5683;117300;Kalanjoor;32;12;5
628350;Enadimangalam;32;599;5683;117400;Enadimangalam;32;12;5
628351;Ezhamkulam;32;599;5683;117500;Ezhamkulam;32;12;5
628352;Erathu;32;599;5683;117600;Erathu;32;12;5
628353;Peringanadu (Part);32;599;5683;117700;Peringanadu (Part);32;12;5
628354;Pallickal;32;599;5683;117800;Pallickal;32;12;5
628355;Kadampanadu;32;599;5683;117900;Kadampanadu;32;12;5
628356;Enathu;32;599;5683;118000;Enathu;32;12;5
628357;Alappad;32;600;5684;118100;Alappad;32;13;1
628358;Clappana;32;600;5684;118200;Clappana;32;13;1
628359;Thazhava;32;600;5684;118500;Thazhava;32;13;1
628360;Pavumba;32;600;5684;118600;Pavumba;32;13;1
628361;Thevalakkara;32;600;5684;119400;Thevalakkara;32;13;1
628362;Thekkumbhagom;32;600;5684;119600;Thekkumbhagom;32;13;1
628363;Oachira (CT);32;600;5684;118300;Oachira;32;13;1
628364;Kulasekharapuram (CT);32;600;5684;118400;Kulasekharapuram;32;13;1
628365;Adinad (CT);32;600;5684;118800;Adinad;32;13;1
628366;Thodiyoor (CT);32;600;5684;118700;Thodiyoor;32;13;1
628367;Kallelibhagom (CT);32;600;5684;119000;Kallelibhagom;32;13;1
628368;Karunagappally (CT);32;600;5684;118900;Karunagappally;32;13;1
628369;Ayanivelikulangara (CT);32;600;5684;119200;Ayanivelikulangara;32;13;1
628370;Vadakkumthala (CT);32;600;5684;119100;Vadakkumthala;32;13;1
628371;Panmana (CT);32;600;5684;119300;Panmana;32;13;1
628372;Chavara (CT);32;600;5684;119500;Chavara;32;13;1
628373;Neendakara (OG);32;600;5684;;;32;13;1
628375;Sooranad North;32;600;5685;119700;Sooranad North;32;13;2
628376;Poruvazhy;32;600;5685;119800;Poruvazhy;32;13;2
628377;Kunnathur;32;600;5685;119900;Kunnathur;32;13;2
628378;Sasthamkotta;32;600;5685;120000;Sasthamkotta;32;13;2
628379;Sooranad South;32;600;5685;120100;Sooranad South;32;13;2
628380;Mynagappally;32;600;5685;120200;Mynagappally;32;13;2
628381;West Kallada;32;600;5685;120300;West Kallada;32;13;2
628382;Pattazhy Vadakkekara;32;600;5686;120400;Pattazhy Vadakkekara;32;13;3
628383;Pattazhy;32;600;5686;120500;Pattazhy;32;13;3
628384;Thalavoor;32;600;5686;120600;Thalavoor;32;13;3
628385;Vilakkudy;32;600;5686;120700;Vilakkudy;32;13;3
628386;Pidavoor;32;600;5686;120800;Pidavoor;32;13;3
628387;Pathanapuram ;32;600;5686;120900;Pathanapuram ;32;13;3
628388;Punnala;32;600;5686;121000;Punnala;32;13;3
628389;Piravanthur ;32;600;5686;121100;Piravanthur ;32;13;3
628390;Valacode (Part);32;600;5686;121200;Valacode (Part);32;13;3
628391;Edamon;32;600;5686;121300;Edamon;32;13;3
628392;Thenmala;32;600;5686;121400;Thenmala;32;13;3
628393;Arienkavu;32;600;5686;121500;Arienkavu;32;13;3
628394;Kulathupuzha;32;600;5686;121600;Kulathupuzha;32;13;3
628395;Thinkalkarikkakom;32;600;5686;121700;Thinkalkarikkakom;32;13;3
628396;Ayiranalloor;32;600;5686;121800;Ayiranalloor;32;13;3
628397;Karavaloor (Part);32;600;5686;121900;Karavaloor (Part);32;13;3
628398;Arackal;32;600;5686;122000;Arackal;32;13;3
628399;Edamulackal;32;600;5686;122100;Edamulackal;32;13;3
628400;Anchal;32;600;5686;122200;Anchal;32;13;3
628401;Eroor;32;600;5686;122300;Eroor;32;13;3
628402;Alayamon ;32;600;5686;122400;Alayamon ;32;13;3
628403;Channappetta ;32;600;5686;122500;Channappetta ;32;13;3
628404;Pavithreswaram;32;600;5687;122600;Pavithreswaram;32;13;4
628405;Puthur ;32;600;5687;122700;Puthur ;32;13;4
628406;Kulakkada;32;600;5687;122800;Kulakkada;32;13;4
628407;Kalayapuram;32;600;5687;122900;Kalayapuram;32;13;4
628408;Mylom;32;600;5687;123000;Mylom;32;13;4
628409;Melila ;32;600;5687;123100;Melila ;32;13;4
628410;Chakkuvarakkal;32;600;5687;123200;Chakkuvarakkal;32;13;4
628411;Vettikkavala;32;600;5687;123300;Vettikkavala;32;13;4
628412;Neduvathoor;32;600;5687;123500;Neduvathoor;32;13;4
628413;Ezhukone;32;600;5687;123600;Ezhukone;32;13;4
628414;Kareepra;32;600;5687;123700;Kareepra;32;13;4
628415;Odanavattam;32;600;5687;123800;Odanavattam;32;13;4
628416;Ummannoor;32;600;5687;123900;Ummannoor;32;13;4
628417;Valakam;32;600;5687;124000;Valakam;32;13;4
628418;Elamad;32;600;5687;124100;Elamad;32;13;4
628419;Veliyam;32;600;5687;124200;Veliyam;32;13;4
628420;Pooyappally;32;600;5687;124300;Pooyappally;32;13;4
628421;Velinalloor;32;600;5687;124400;Velinalloor;32;13;4
628422;Chadayamangalam;32;600;5687;124500;Chadayamangalam;32;13;4
628423;Kottukkal;32;600;5687;124600;Kottukkal;32;13;4
628424;Ittiva;32;600;5687;124700;Ittiva;32;13;4
628425;Kadakkal;32;600;5687;124800;Kadakkal;32;13;4
628426;Nilamel;32;600;5687;124900;Nilamel;32;13;4
628427;Kummil;32;600;5687;125000;Kummil;32;13;4
628428;Mancode;32;600;5687;125100;Mancode;32;13;4
628429;Chithara;32;600;5687;125200;Chithara;32;13;4
628430;Kottarakkara (CT);32;600;5687;123400;Kottarakkara;32;13;4
628431;Mundrothuruth;32;600;5688;125400;Mundrothuruth;32;13;5
628432;Kizhakkekallada;32;600;5688;125500;Kizhakkekallada;32;13;5
628433;Mulavana;32;600;5688;125600;Mulavana;32;13;5
628434;Pallimon;32;600;5688;126300;Pallimon;32;13;5
628435;Chirakkara;32;600;5688;126900;Chirakkara;32;13;5
628436;Paravoor (Part);32;600;5688;127000;Paravoor (Part);32;13;5
628437;Parippally;32;600;5688;127200;Parippally;32;13;5
628438;Kalluvathukkal;32;600;5688;127300;Kalluvathukkal;32;13;5
628439;Thrikkaruva (CT);32;600;5688;125300;Thrikkaruva;32;13;5
628440;Panayam (CT);32;600;5688;125800;Panayam;32;13;5
628441;Perinad (CT);32;600;5688;125700;Perinad;32;13;5
628442;Elampalloor (CT);32;600;5688;126000;Elampalloor ;32;13;5
628443;Nedumpana (CT);32;600;5688;126200;Nedumpana;32;13;5
628444;Kottamkara (CT);32;600;5688;126100;Kottamkara;32;13;5
628445;Thrikkadavoor (CT);32;600;5688;125900;Thrikkadavoor;32;13;5
628446;Thrikkovilvattom (CT);32;600;5688;126400;Thrikkovilvattom;32;13;5
628447;Adichanalloor (CT);32;600;5688;126700;Adichanalloor;32;13;5
628448;Thazhuthala (CT);32;600;5688;126500;Thazhuthala ;32;13;5
628449;Mayyanad (CT);32;600;5688;126600;Mayyanad;32;13;5
628450;Meenad (CT);32;600;5688;126800;Meenad;32;13;5
628451;Poothakkulam (CT);32;600;5688;127100;Poothakkulam;32;13;5
628374;Eravipuram (OG) (Part);32;600;5688;41302000;Eravipuram  (OG);32;13;1
628452;Edava;32;601;5689;127400;Edava;32;14;1
628453;Ayiroor;32;601;5689;127500;Ayiroor;32;14;1
628454;Chemmaruthy;32;601;5689;127600;Chemmaruthy;32;14;1
628455;Navaikulam;32;601;5689;127700;Navaikulam;32;14;1
628456;Pallickal;32;601;5689;127800;Pallickal;32;14;1
628457;Madavoor;32;601;5689;127900;Madavoor;32;14;1
628458;Kudavoor;32;601;5689;128000;Kudavoor;32;14;1
628459;Vellalloor;32;601;5689;128100;Vellalloor;32;14;1
628460;Kilimanoor;32;601;5689;128200;Kilimanoor;32;14;1
628461;Pazhayakunnummel;32;601;5689;128300;Pazhayakunnummel;32;14;1
628462;Pulimath;32;601;5689;128400;Pulimath;32;14;1
628463;Koduvazhannoor;32;601;5689;128500;Koduvazhannoor;32;14;1
628464;Nagaroor;32;601;5689;128600;Nagaroor;32;14;1
628465;Karavaram;32;601;5689;128700;Karavaram;32;14;1
628466;Ottoor;32;601;5689;128800;Ottoor;32;14;1
628467;Vettoor-Cherunniyoor ;32;601;5689;128900;Vettoor-Cherunniyoor ;32;14;1
628468;Manamboor;32;601;5689;129100;Manamboor;32;14;1
628469;Elamba-Mudakkal;32;601;5689;129300;Elamba-Mudakkal;32;14;1
628470;Attingal-Avanavancherry (Part);32;601;5689;129400;Attingal-Avanavancherry (Part);32;14;1
628471;Kadakkavoor;32;601;5689;129600;Kadakkavoor;32;14;1
628472;Sarkara-Chirayinkeezhu;32;601;5689;129700;Sarkara-Chirayinkeezhu;32;14;1
628473;Alamcode (CT);32;601;5689;129200;Alamcode (Part);32;14;1
628474;Keezhattingal (CT);32;601;5689;129500;Keezhattingal (Part);32;14;1
628475;Vakkom (CT);32;601;5689;129000;Vakkom ;32;14;1
628476;Kizhuvalam-Koonthalloor (CT);32;601;5689;129900;Kizhuvalam-Koonthalloor (Part);32;14;1
628477;Edakkode (CT);32;601;5689;130000;Edakkode (Part);32;14;1
628478;Azhoor (CT);32;601;5689;129800;Azhoor;32;14;1
628479;Nellanad;32;601;5690;130100;Nellanad;32;14;2
628480;Vamanapuram;32;601;5690;130200;Vamanapuram;32;14;2
628481;Kallara;32;601;5690;130300;Kallara;32;14;2
628482;Pangode;32;601;5690;130400;Pangode;32;14;2
628483;Peringamala;32;601;5690;130500;Peringamala;32;14;2
628484;Thennoor ;32;601;5690;130600;Thennoor ;32;14;2
628485;Palode;32;601;5690;130700;Palode;32;14;2
628486;Kurupuzha;32;601;5690;130800;Kurupuzha;32;14;2
628487;Panavoor;32;601;5690;130900;Panavoor;32;14;2
628488;Pullampara;32;601;5690;131000;Pullampara;32;14;2
628489;Koliyakode;32;601;5690;131100;Koliyakode;32;14;2
628490;Manikkal;32;601;5690;131200;Manikkal;32;14;2
628491;Theakada;32;601;5690;131300;Theakada;32;14;2
628492;Anad;32;601;5690;131400;Anad;32;14;2
628493;Tholicode;32;601;5690;131500;Tholicode;32;14;2
628494;Vithura;32;601;5690;131600;Vithura;32;14;2
628495;Mannoorkara;32;601;5690;131700;Mannoorkara;32;14;2
628496;Aryanad;32;601;5690;131800;Aryanad;32;14;2
628497;Uzhamalackal;32;601;5690;131900;Uzhamalackal;32;14;2
628498;Vembayam;32;601;5690;132000;Vembayam;32;14;2
628499;Aruvikkara;32;601;5690;132300;Aruvikkara;32;14;2
628500;Vellanad;32;601;5690;132400;Vellanad;32;14;2
628501;Perumkulam;32;601;5690;132500;Perumkulam;32;14;2
628502;Veeranakavu;32;601;5690;132600;Veeranakavu;32;14;2
628503;Vattappara (CT);32;601;5690;132100;Vattappara(Part);32;14;2
628504;Karakulam (CT);32;601;5690;132200;Karakulam;32;14;2
628505;Kadinamkulam;32;601;5691;132700;Kadinamkulam;32;14;3
628506;Melthonnakkal;32;601;5691;132900;Melthonnakkal;32;14;3
628507;Keezhthonnakkal;32;601;5691;133000;Keezhthonnakkal;32;14;3
628508;Andoorkonam;32;601;5691;133100;Andoorkonam;32;14;3
628509;Menamkulam;32;601;5691;133300;Kazhakkoottam-Menamkulam (Part);32;14;3
628510;Veiloor (CT);32;601;5691;132800;Veiloor;32;14;3
628511;Pallippuram (CT);32;601;5691;133200;Pallippuram;32;14;3
628512;Iroopara (CT);32;601;5691;133400;Iroopara;32;14;3
628513;Uliyazhathura (CT);32;601;5691;133500;Uliyazhathura;32;14;3
628514;Sreekaryam (CT);32;601;5691;41404000;Sreekaryam  (OG);32;14;3
628515;Kudappanakkunnu (CT);32;601;5691;41404000;Kudappanakunnu  (OG);32;14;3
628516;Vattiyoorkavu (CT);32;601;5691;41404000;Vattiyoorkavu  (OG);32;14;3
628517;Kalliyoor (CT);32;601;5691;133600;Kalliyoor;32;14;3
628518;Venganoor (CT);32;601;5691;133700;Venganoor ;32;14;3
628519;Kazhakkoottam(OG);32;601;5691;41404000;Kazhakkoottam  (OG);32;14;2
628521;Ottasekharamangalam;32;601;5692;134100;Ottasekharamangalam;32;14;4
628522;Kallikkad;32;601;5692;134200;Kallikkad;32;14;4
628523;Vazhichal;32;601;5692;134300;Vazhichal;32;14;4
628524;Amboori;32;601;5692;134400;Amboori;32;14;4
628525;Vellarada;32;601;5692;134500;Vellarada;32;14;4
628526;Keezharoor;32;601;5692;134600;Keezharoor;32;14;4
628527;Maranalloor;32;601;5692;134700;Maranalloor;32;14;4
628528;Perumkadavila;32;601;5692;135100;Perumkadavila;32;14;4
628529;Anavoor;32;601;5692;135200;Anavoor;32;14;4
628530;Kunnathukal;32;601;5692;135300;Kunnathukal;32;14;4
628531;Kollayil (Part);32;601;5692;135400;Kollayil (Part);32;14;4
628532;Karode;32;601;5692;135700;Karode;32;14;4
628533;Chenkal (Part);32;601;5692;135800;Chenkal (Part);32;14;4
628534;Kulathoor;32;601;5692;135900;Kulathoor;32;14;4
628535;Thirupuram;32;601;5692;136000;Thirupuram;32;14;4
628536;Karumkulam ;32;601;5692;136200;Karumkulam ;32;14;4
628537;Kottukal (Part);32;601;5692;136300;Kottukal (Part);32;14;4
628538;Vizhinjam (Part);32;601;5692;136400;Vizhinjam (Part);32;14;4
628539;Vilappil (CT);32;601;5692;133900;Vilappil;32;14;4
628540;Kulathummal (CT);32;601;5692;134000;Kulathummal;32;14;4
628541;Malayinkeezhu (CT);32;601;5692;134800;Malayinkeezhu;32;14;4
628542;Vilavoorkkal (CT);32;601;5692;133800;Vilavoorkkal;32;14;4
628543;Pallichal (CT);32;601;5692;134900;Pallichal;32;14;4
628544;Athiyannur (CT);32;601;5692;135000;Athiyannur (Part);32;14;4
628545;Kanjiramkulam (CT);32;601;5692;136100;Kanjiramkulam ;32;14;4
628546;Parasuvaikkal (CT);32;601;5692;135500;Parasuvaikkal;32;14;4
628547;Parassala (CT);32;601;5692;135600;Parassala;32;14;4
628538;Kovalam (OG) (Part);32;601;5692;41404000;Kovalam  (OG);32;14;3
