village_code_2011;village_name_2011;state_code_2011;district_code_2011;sub_district_code_2011;village_code_2001;village_name_2001;state_code_2001;district_code_2001;sub_district_code_2001	
516363;Mota Surka;24;481;3856;1000000;Mota Surka;24;14;7	
516364;Kachotiya;24;481;3856;1000100;Kachotiya;24;14;7	
516365;Rajpara (Khodiyar);24;481;3856;1000200;Rajpara (Khodiyar);24;14;7	
516366;Juna Jaliya;24;481;3856;1000300;Juna Jaliya;24;14;7	
516367;Dhrupka;24;481;3856;1000400;Dhrupka;24;14;7	
516368;Mahadevpara;24;481;3856;1000500;Mahadevpara;24;14;7	
516369;Valavad;24;481;3856;1000600;Valavad;24;14;7	
516370;Karkoliya;24;481;3856;1000700;Karkoliya;24;14;7	
516371;Panchvada;24;481;3856;1000800;Panchvada;24;14;7	
516372;Sandhida;24;481;3856;1000900;Sandhida;24;14;7	
516373;Sarkadiya (Songadh);24;481;3856;1001000;Sarkadiya (Songadh);24;14;7	
516374;Padapan;24;481;3856;1001100;Padapan;24;14;7	
516375;Sarvedi;24;481;3856;1001200;Sarvedi;24;14;7	
516376;Dhankan Kunda;24;481;3856;1001300;Dhankan Kunda;24;14;7	
516377;Chorvadala;24;481;3856;1001400;Chorvadala;24;14;7	
516378;Piparala;24;481;3856;1001500;Piparala;24;14;7	
516379;Nava Jaliya;24;481;3856;1001600;Nava Jaliya;24;14;7	
516380;Meghvadar;24;481;3856;1001700;Meghvadar;24;14;7	
516381;Sar;24;481;3856;1001800;Sar;24;14;7	
516382;Khambha;24;481;3856;1001900;Khambha;24;14;7	
516383;Bhadli;24;481;3856;1002000;Bhadli;24;14;7	
516384;Rabarika;24;481;3856;1002100;Rabarika;24;14;7	
516385;Kajavadar;24;481;3856;1002200;Kajavadar;24;14;7	
516386;Kanad;24;481;3856;1002300;Kanad;24;14;7	
516387;Malvan;24;481;3856;1002400;Malvan;24;14;7	
516388;Todi;24;481;3856;1002500;Todi;24;14;7	
516389;Toda;24;481;3856;1002600;Toda;24;14;7	
516390;Khari;24;481;3856;1002700;Khari;24;14;7	
516391;Sakhvadar;24;481;3856;1002800;Sakhvadar;24;14;7	
516392;Jambala;24;481;3856;1002900;Jambala;24;14;7	
516393;Devgana;24;481;3856;1003000;Devgana;24;14;7	
516394;Bordi;24;481;3856;1003100;Bordi;24;14;7	
516395;Rajpara (Tana);24;481;3856;1003200;Rajpara (Tana);24;14;7	
516396;Limbaddhar;24;481;3856;1003300;Limbaddhar;24;14;7	
516397;Madhada;24;481;3856;1003400;Madhada;24;14;7	
516398;Budhana;24;481;3856;1003500;Budhana;24;14;7	
516399;Lavarda;24;481;3856;1003600;Lavarda;24;14;7	
516400;Vavdi (Vachhani);24;481;3856;1003700;Vavdi (Vachhani);24;14;7	
516401;Tana;24;481;3856;1003800;Tana;24;14;7	
516402;Ratanpar;24;481;3856;1003900;Ratanpar;24;14;7	
516403;Agiyali;24;481;3856;1004000;Agiyali;24;14;7	
516404;Tarakpaldi;24;481;3856;1004100;Tarakpaldi;24;14;7	
516405;Karmadiya;24;481;3856;1004200;Karmadiya;24;14;7	
516406;Thala;24;481;3856;1004300;Thala;24;14;7	
516407;Bekdi;24;481;3856;1004400;Bekdi;24;14;7	
516408;Gundala;24;481;3856;1004500;Gundala;24;14;7	
516409;Dhundhsar;24;481;3856;1004600;Dhundhsar;24;14;7	
516410;Sarkadia (Tana);24;481;3856;1004700;Sarkadia (Tana);24;14;7	
516411;Varal;24;481;3856;1004800;Varal;24;14;7	
516412;Bhankhal;24;481;3856;1004900;Bhankhal;24;14;7	
516413;Thorali;24;481;3856;1005000;Thorali;24;14;7	
516414;Songadh (CT);24;481;3856;999900;Songadh;24;14;7	
516415;Bhamariya;24;481;3857;1005100;Bhamariya;24;14;8	
516416;Mandvi;24;481;3857;1005200;Mandvi;24;14;8	
516417;Manpur;24;481;3857;1005300;Manpur;24;14;8	
516418;Kharadi;24;481;3857;1005400;Kharadi;24;14;8	
516419;Panasada;24;481;3857;1005500;Panasada;24;14;8	
516420;Jaliya;24;481;3857;1005600;Jaliya;24;14;8	
516421;Sitapur;24;481;3857;1005700;Sitapur;24;14;8	
516422;Moti Vavdi;24;481;3857;1005800;Moti Vavdi;24;14;8	
516423;Survilas;24;481;3857;1005900;Survilas;24;14;8	
516424;Nana Charodiya;24;481;3857;1006000;Nana Charodiya;24;14;8	
516425;Manguka;24;481;3857;1006100;Manguka;24;14;8	
516426;Anandpur;24;481;3857;1006200;Anandpur;24;14;8	
516427;Pipalva;24;481;3857;1006300;Pipalva;24;14;8	
516428;Surnivas;24;481;3857;1006400;Surnivas;24;14;8	
516429;Manvilas;24;481;3857;1006500;Manvilas;24;14;8	
516430;Surnagar;24;481;3857;1006600;Surnagar;24;14;8	
516431;Sukhpar;24;481;3857;1006700;Sukhpur;24;14;8	
516432;Paravdi;24;481;3857;1006800;Paravdi;24;14;8	
516433;Panchtobara;24;481;3857;1006900;Panchtobara;24;14;8	
516434;Fachariya;24;481;3857;1007000;Fachariya;24;14;8	
516435;Ratanvav;24;481;3857;1007100;Ratanvav;24;14;8	
516436;Timba;24;481;3857;1007200;Timba;24;14;8	
516437;Sandh Khakhara;24;481;3857;1007300;Sandh Khakhara;24;14;8	
516438;Chomal;24;481;3857;1007400;Chomal;24;14;8	
516439;Pachchhegam;24;481;3857;1007500;Pachhegam;24;14;8	
516440;Nani Vavdi;24;481;3857;1007600;Nani Vavdi;24;14;8	
516441;Mota Charodiya;24;481;3857;1007700;Mota Charodiya;24;14;8	
516442;Virdi;24;481;3857;1007800;Virdi;24;14;8	
516443;Morba;24;481;3857;1007900;Morba;24;14;8	
516444;Khodvadari;24;481;3857;1008000;Khodvadari;24;14;8	
516445;Navagam;24;481;3857;1008100;Navagam;24;14;8	
516446;Ganeshgadh;24;481;3857;1008200;Ganeshgadh;24;14;8	
516447;Paldi;24;481;3857;1008300;Paldi;24;14;8	
516448;Mangadh;24;481;3857;1008400;Mangadh;24;14;8	
516449;Shivendranagar;24;481;3857;1008500;Shivendranagar;24;14;8	
516450;Jalvadar;24;481;3857;1008600;Jalvadar;24;14;8	
516451;Damrala;24;481;3857;1008700;Damrala;24;14;8	
516452;Saringpur;24;481;3857;1008800;Saringpur;24;14;8	
516453;Rupavati;24;481;3857;1008900;Rupavati;24;14;8	
516454;Mesanka;24;481;3857;1009000;Mesanka;24;14;8	
516455;Bela;24;481;3857;1009100;Bela;24;14;8	
516456;Velavadar;24;481;3857;1009200;Velavadar;24;14;8	
516457;Sarambhada;24;481;3857;1009300;Sarambhada;24;14;8	
516458;Luvara;24;481;3857;1009400;Luvara;24;14;8	
516459;Thansa;24;481;3857;1009500;Thansa;24;14;8	
516460;Gujarada;24;481;3857;1009600;Gujarada;24;14;8	
516461;Bhandariya;24;481;3857;1009700;Bhandariya;24;14;8	
516462;Samadhiyala;24;481;3857;1009800;Samadhiyala;24;14;8	
516463;Satapada;24;481;3857;1009900;Satapada;24;14;8	
516464;Ranigam;24;481;3857;1010000;Ranigam;24;14;8	
516465;Pa;24;481;3857;1010100;Pa;24;14;8	
516466;Samadhiyala (Mulani);24;481;3858;1010200;Samadhiyala (Mulani);24;14;9	
516467;Nondhanvadar;24;481;3858;1010300;Nondhanvadar;24;14;9	
516468;Nesadi;24;481;3858;1010400;Nesadi;24;14;9	
516469;Navagam;24;481;3858;1010500;Navagam;24;14;9	
516470;Badeli;24;481;3858;1010600;Badeli;24;14;9	
516471;Anida(Kumbhan);24;481;3858;1010700;Anida(Kumbhan);24;14;9	
516472;Juna Sarod;24;481;3858;1010800;Juna Sarod;24;14;9	
516473;Kumbhan;24;481;3858;1010900;Kumbhan;24;14;9	
516474;Khakhariya;24;481;3858;1011000;Khakhariya;24;14;9	
516475;Ankolali;24;481;3858;1011100;Ankolali;24;14;9	
516476;Hanol;24;481;3858;1011200;Hanol;24;14;9	
516477;Khijadiya (Nonghanvadar);24;481;3858;1011300;Khijadiya (Nonghanvadar);24;14;9	
516478;Bahadurpur;24;481;3858;1011400;Bahadurpur;24;14;9	
516479;Motisari;24;481;3858;1011500;Motisari;24;14;9	
516480;Valukad;24;481;3858;1011600;Valukad;24;14;9	
516481;Jaliya(Ankolali);24;481;3858;1011700;Jaliya(Ankolali);24;14;9	
516482;Loinchada;24;481;3858;1011800;Loinchada;24;14;9	
516483;Senjaliya;24;481;3858;1011900;Senjaliya;24;14;9	
516484;Khijadiya(Mokhadaka);24;481;3858;1012000;Khijadiya(Mokhadaka);24;14;9	
516485;Nava Sroda;24;481;3858;1012100;Nava Sroda;24;14;9	
516486;Bharatimba;24;481;3858;1012200;Bharatimba;24;14;9	
516487;Ovanpurtimbo;24;481;3858;1012200;Bharatimba;24;14;9	
516488;Mokhadaka;24;481;3858;1012300;Mokhadaka;24;14;9	
516489;Jamanvav;24;481;3858;1012400;Jamanvav;24;14;9	
516490;Ratanpur;24;481;3858;1012500;Ratanpur;24;14;9	
516491;Bahadurgadh;24;481;3858;1012600;Bahadurgadh;24;14;9	
516492;Pithalpur;24;481;3858;1012700;Pithalpur;24;14;9	
516493;Maliya;24;481;3858;1012800;Maliya;24;14;9	
516494;Panchpipla;24;481;3858;1012900;Panchpipla;24;14;9	
516495;Chonda;24;481;3858;1013000;Chonda;24;14;9	
516496;Lilivav;24;481;3858;1013100;Lilivav;24;14;9	
516497;Ranparada (Kharana);24;481;3858;1013200;Ranparada (Kharana);24;14;9	
516498;Jaliya(Kharana);24;481;3858;1013300;Jaliya(Kharana);24;14;9	
516499;Vadiya;24;481;3858;1013400;Vadiya;24;14;9	
516500;Moti Rajasthali;24;481;3858;1013500;Moti Rajasthali;24;14;9	
516501;Malpara;24;481;3858;1013600;Malpara;24;14;9	
516502;Randola;24;481;3858;1013700;Randola;24;14;9	
516503;Bhundarakha;24;481;3858;1013800;Bhundarakha;24;14;9	
516504;Sagapara;24;481;3858;1013900;Sagapara;24;14;9	
516505;Virpur (Palitana);24;481;3858;1014000;Virpur (Palitana);24;14;9	
516506;Manvad (Hadmatiya);24;481;3858;1014100;Manvad (Hadmatiya);24;14;9	
516507;Gheti;24;481;3858;1014200;Gheti;24;14;9	
516508;Dudhala;24;481;3858;1014300;Dudhala;24;14;9	
516509;Nanimal;24;481;3858;1014400;Nanimal;24;14;9	
516510;Adapar;24;481;3858;1014500;Adapar;24;14;9	
516511;Luvarvav;24;481;3858;1014600;Luvarvav;24;14;9	
516512;Jamwali;24;481;3858;1014700;Jamwali;24;14;9	
516513;Piparadi;24;481;3858;1014800;Piparadi;24;14;9	
516514;Bhadavav;24;481;3858;1014900;Bhadavav;24;14;9	
516515;Mandavda;24;481;3858;1015000;Mandavda;24;14;9	
516516;Moti Paniyali;24;481;3858;1015100;Moti Paniyali;24;14;9	
516517;Sonpari;24;481;3858;1015200;Sonpari;24;14;9	
516518;Kanjarada;24;481;3858;1015300;Kanjarada;24;14;9	
516519;Dedarada;24;481;3858;1015400;Dedarada;24;14;9	
516520;Jaliya(Manaji);24;481;3858;1015500;Jaliya(Manaji);24;14;9	
516521;Jaliya(Amaraji);24;481;3858;1015600;Jaliya(Amaraji);24;14;9	
516522;Gandhol;24;481;3858;1015700;Gandhol;24;14;9	
516523;Rohishala;24;481;3858;1015800;Rohishala;24;14;9	
516524;Dungarpur;24;481;3858;1015900;Dungarpur;24;14;9	
516525;Jivapur;24;481;3858;1016000;Jivapur;24;14;9	
516526;Nana Garajiya;24;481;3858;1016100;Nana Garajiya;24;14;9	
516527;Mota Garajiya;24;481;3858;1016200;Mota Garajiya;24;14;9	
516528;Thorali;24;481;3858;1016300;Thorali;24;14;9	
516529;Nani Paniyali;24;481;3858;1016400;Nani Paniyali;24;14;9	
516530;Bhutiya;24;481;3858;1016500;Bhutiya;24;14;9	
516531;Anida(Lakhavad);24;481;3858;1016600;Anida(Lakhavad);24;14;9	
516532;Lakhavad;24;481;3858;1016700;Lakhavad;24;14;9	
516533;Nani Rajasthali;24;481;3858;1016800;Nani Rajasthali;24;14;9	
516534;Vadal;24;481;3858;1016900;Vadal;24;14;9	
516535;Panderiya;24;481;3858;1017000;Panderiya;24;14;9	
516536;Hathsani;24;481;3858;1017100;Hathsani;24;14;9	
516537;Ranparda (Chok);24;481;3858;1017200;Ranparda (Chok);24;14;9	
516538;Depla;24;481;3858;1017300;Depla;24;14;9	
516539;Rajapara (Chok);24;481;3858;1017400;Rajapara (Chok);24;14;9	
516540;Ayavej;24;481;3858;1017500;Ayavej;24;14;9	
516541;Chok;24;481;3858;1017600;Chok;24;14;9	
516542;Vijana Nes;24;481;3858;1017700;Vijana Nes;24;14;9	
516543;Chokiyapati;24;481;3858;1017800;Chokiyapati;24;14;9	
516544;Satana Nes;24;481;3858;1017900;Satana Nes;24;14;9	
516545;Bhandariya;24;481;3858;1018000;Bhandariya;24;14;9	
516546;Lapaliya;24;481;3858;1018100;Lapaliya;24;14;9	
516547;Maidhar;24;481;3858;1018200;Maidhar;24;14;9	
516548;Mendha;24;481;3858;1018300;Mendha;24;14;9	
516549;Sanjanasar;24;481;3858;1018400;Sanjanasar;24;14;9	
516550;Bodana Nes;24;481;3858;1018500;Bodana Nes;24;14;9	
516551;Morchupana;24;481;3858;1018600;Morchupana;24;14;9	
516552;Juna Padar;24;481;3858;1018700;Juna Padar;24;14;9	
516553;Sanala;24;481;3858;1018800;Sanala;24;14;9	
516554;Chiroda;24;481;3858;1018900;Chiroda;24;14;9	
516555;Virpur (Chok);24;481;3858;1019000;Virpur (Chok);24;14;9	
516556;Shevadivadar;24;481;3858;1019100;Shevadivadar;24;14;9	
516557;Rajpara (Thadach);24;481;3858;1019200;Rajpara (Thadach);24;14;9	
516558;Thadach;24;481;3858;1019300;Thadach;24;14;9	
516559;Bakhalka;24;481;3859;1019400;Bakhalka;24;14;10	
516560;Bharoli;24;481;3859;1019500;Bharoli;24;14;10	
516561;Nesvad;24;481;3859;1019600;Nesvad;24;14;10	
516562;Mamsi;24;481;3859;1019700;Mamsi;24;14;10	
516563;Nani Mandavali;24;481;3859;1019800;Nani Mandavali;24;14;10	
516564;Pingali;24;481;3859;1019900;Pingali;24;14;10	
516565;Moti Mandavali;24;481;3859;1020000;Moti Mandavali;24;14;10	
516566;Bhadraval;24;481;3859;1020100;Bhadraval;24;14;10	
516567;Dihor;24;481;3859;1020200;Dihor;24;14;10	
516568;Chudi;24;481;3859;1020300;Chudi;24;14;10	
516569;Hamirpara;24;481;3859;1020400;Hamirpara;24;14;10	
516570;Sankhadasar No.2;24;481;3859;1020500;Sankhadasar No.2;24;14;10	
516571;Rajpara No.2;24;481;3859;1020600;Rajpara No.2;24;14;10	
516572;Paniyali;24;481;3859;1020700;Paniyali;24;14;10	
516573;Bhensavadi;24;481;3859;1020800;Bhensavadi;24;14;10	
516574;Khadadpar;24;481;3859;1020900;Khadadpar;24;14;10	
516575;Jaspara;24;481;3859;1021000;Jaspara;24;14;10	
516576;Mandva;24;481;3859;1021100;Mandva;24;14;10	
516577;Panchpipla;24;481;3859;1021200;Panchpipla;24;14;10	
516578;Samadhiyala;24;481;3859;1021300;Samadhiyala;24;14;10	
516579;Neshiya;24;481;3859;1021400;Neshiya;24;14;10	
516580;Shevaliya;24;481;3859;1021500;Shevaliya;24;14;10	
516581;Bhegali;24;481;3859;1021600;Bhegali;24;14;10	
516582;Timana;24;481;3859;1021700;Timana;24;14;10	
516583;Nani Babariyat;24;481;3859;1021800;Nani Babariyat;24;14;10	
516584;Bela;24;481;3859;1021900;Bela;24;14;10	
516585;Gadhada;24;481;3859;1022000;Gadhada;24;14;10	
516586;Trapaj;24;481;3859;1022100;Trapaj;24;14;10	
516587;Sonsiya;24;481;3859;1022200;Sonsiya;24;14;10	
516588;Kathava;24;481;3859;1022300;Kathava;24;14;10	
516589;Mahadevpara(Timbo);24;481;3859;1022400;Mahadevpara(Timbo);24;14;10	
516590;Bapada;24;481;3859;1022500;Bapada;24;14;10	
516591;Dhardi;24;481;3859;1022600;Dhardi;24;14;10	
516592;Umarla;24;481;3859;1022700;Umarla;24;14;10	
516593;Borla;24;481;3859;1022800;Borla;24;14;10	
516594;Hubakvad;24;481;3859;1022900;Hubakvad;24;14;10	
516595;Dantrad;24;481;3859;1023000;Dantrad;24;14;10	
516596;Tadhavad;24;481;3859;1023100;Tadhavad;24;14;10	
516597;Kundhada;24;481;3859;1023200;Kundhada;24;14;10	
516598;Kundheli;24;481;3859;1023300;Kundheli;24;14;10	
516599;Devaliya;24;481;3859;1023400;Devaliya;24;14;10	
516600;Makhaniya;24;481;3859;1023500;Makhaniya;24;14;10	
516601;Royal;24;481;3859;1023600;Royal;24;14;10	
516602;Bhalar;24;481;3859;1023700;Bhalar;24;14;10	
516603;Bapasara;24;481;3859;1023800;Bapasara;24;14;10	
516604;Sathara;24;481;3859;1023900;Sathara;24;14;10	
516605;Bharapara;24;481;3859;1024000;Bharapara;24;14;10	
516606;Mathavda;24;481;3859;1024100;Mathavda;24;14;10	
516607;Piparla;24;481;3859;1024200;Piparla;24;14;10	
516608;Velavadar;24;481;3859;1024300;Velavadar;24;14;10	
516609;Ghantarvala;24;481;3859;1024400;Ghantarvala;24;14;10	
516610;Thaliya;24;481;3859;1024500;Thaliya;24;14;10	
516611;Jalvadar;24;481;3859;1024600;Jalvadar;24;14;10	
516612;Nava Sangana;24;481;3859;1024700;Nava Sangana;24;14;10	
516613;Juna Sangana;24;481;3859;1024800;Juna Sangana;24;14;10	
516614;Navi Kamrol;24;481;3859;1024900;Navi Kamrol;24;14;10	
516615;Juni Kamrol;24;481;3859;1025000;Juni Kamrol;24;14;10	
516616;Shobhavad;24;481;3859;1025100;Sobhavad;24;14;10	
516617;Gorkhi;24;481;3859;1025200;Gorkhi;24;14;10	
516618;Devli;24;481;3859;1025300;Devli;24;14;10	
516619;Isora;24;481;3859;1025400;Isora;24;14;10	
516620;Padari(Gohil);24;481;3859;1025500;Padari(Gohil);24;14;10	
516621;Chopada;24;481;3859;1025600;Chopada;24;14;10	
516622;Tarsara;24;481;3859;1025700;Tarsara;24;14;10	
516623;Lilivav;24;481;3859;1025800;Lilivav;24;14;10	
516624;Sankhadasar No.1;24;481;3859;1025900;Sankhadasar No.1;24;14;10	
516625;Juni Chhapari;24;481;3859;1026000;Juni Chhapari;24;14;10	
516626;Belada;24;481;3859;1026100;Belada;24;14;10	
516627;Ralgon;24;481;3859;1026200;Ralgon;24;14;10	
516628;Kodiya;24;481;3859;1026300;Kodiya;24;14;10	
516629;Navi Chhapari;24;481;3859;1026400;Navi Chhapari;24;14;10	
516630;Nana Ghana;24;481;3859;1026500;Nana Ghana;24;14;10	
516631;Hajipar;24;481;3859;1026600;Hajipar;24;14;10	
516632;Rampara;24;481;3859;1026700;Rampara;24;14;10	
516633;Pavthi;24;481;3859;1026800;Pavthi;24;14;10	
516634;Dakana;24;481;3859;1026900;Dakana;24;14;10	
516635;Sartanpar;24;481;3859;1027000;Sartanpar;24;14;10	
516636;Sakhvadar;24;481;3859;1027100;Sakhvadar;24;14;10	
516637;Fulsar;24;481;3859;1027200;Fulsar;24;14;10	
516638;Shelavadar;24;481;3859;1027300;Shelavadar;24;14;10	
516639;Padari (Bhammar);24;481;3859;1027400;Padari;24;14;10	
516640;Pasavi;24;481;3859;1027500;Pasavi;24;14;10	
516641;Mota Ghana;24;481;3859;1027600;Mota Ghana;24;14;10	
516642;Khardi;24;481;3859;1027700;Khardi;24;14;10	
516643;Padargadh;24;481;3859;1027800;Padargadh;24;14;10	
516644;Kundavi;24;481;3859;1027900;Kundali;24;14;10	
516645;Vavadi;24;481;3859;1028000;Vavadi;24;14;10	
516646;Mahadevpara;24;481;3859;1028100;Mahadevpara;24;14;10	
516647;Khandhera;24;481;3859;1028200;Khandhera;24;14;10	
516648;Nichadi;24;481;3859;1028300;Nichadi;24;14;10	
516649;Unchdi;24;481;3859;1028400;Unchdi;24;14;10	
516650;Bhungar;24;481;3859;1028500;Bhungar;24;14;10	
516651;Bodki;24;481;3859;1028600;Bodki;24;14;10	
516652;Gadhesar;24;481;3859;1028700;Gadhesar;24;14;10	
516653;Borda;24;481;3859;1028800;Borda;24;14;10	
516654;Bordi;24;481;3859;1028900;Bordi;24;14;10	
516655;Vataliya;24;481;3859;1029000;Vataliya;24;14;10	
516656;Rojiya;24;481;3859;1029100;Rojiya;24;14;10	
516657;Mangela;24;481;3859;1029200;Mangela;24;14;10	
516658;Ambla;24;481;3859;1029300;Ambla;24;14;10	
516659;Reliya Gadhula;24;481;3859;1029400;Gadhula;24;14;10	
516660;Pithalpur;24;481;3859;1029500;Pithalpur;24;14;10	
516661;Kerala;24;481;3859;1029600;Kerala;24;14;10	
516662;Vejodari;24;481;3859;1029700;Vejodari;24;14;10	
516663;Datha;24;481;3859;1029800;Datha;24;14;10	
516664;Valar;24;481;3859;1029900;Valar;24;14;10	
516665;Pratapara;24;481;3859;1030000;Pratapara;24;14;10	
516666;Nava Juna Rajapara;24;481;3859;1030100;Nava Rajpara;24;14;10	
516667;Zanzmer;24;481;3859;1030200;Zanzmer;24;14;10	
516668;Talli;24;481;3859;1030300;Talli;24;14;10	
516669;Bambhor;24;481;3859;1030400;Bambhor;24;14;10	
516670;Methla;24;481;3859;1030500;Methla;24;14;10	
516671;Madhuvan;24;481;3859;1030600;Madhuvan;24;14;10	
516672;Alang (CT);24;481;3859;41410000;Alang (CT);24;14;10	
516673;Jesar;24;481;3860;1030700;Jesar;24;14;11	
516674;Vavdi;24;481;3860;1030800;Vavdi;24;14;11	
516675;Kotiya;24;481;3860;1030900;Kotiya;24;14;11	
516676;Kalmodar;24;481;3860;1031000;Kalmodar;24;14;11	
516677;Ratanpar;24;481;3860;1031100;Ratanpar;24;14;11	
516678;Karmadiya;24;481;3860;1031200;Karmadiya;24;14;11	
516679;Matalpar;24;481;3860;1031300;Matalpar;24;14;11	
516680;Beda;24;481;3860;1031400;Beda;24;14;11	
516681;Chhapariyali;24;481;3860;1031500;Chhapariyali;24;14;11	
516682;Karjala;24;481;3860;1031600;Karjala;24;14;11	
516683;Kobadiya;24;481;3860;1031700;Kobadiya;24;14;11	
516684;Intiya;24;481;3860;1031800;Intiya;24;14;11	
516685;Karla;24;481;3860;1031900;Karla;24;14;11	
516686;Moda;24;481;3860;1032000;Moda;24;14;11	
516687;Sarera;24;481;3860;1032100;Sarera;24;14;11	
516688;Bila;24;481;3860;1032200;Bila;24;14;11	
516689;Tantaniya;24;481;3860;1032300;Tantaniya;24;14;11	
516690;Tol Saldi Chotila;24;481;3860;1032400;Tol Saldi Chotila;24;14;11	
516691;Bhanvadiya;24;481;3860;1032500;Bhanvadiya;24;14;11	
516692;Dungarpar;24;481;3860;1032600;Dungarpar;24;14;11	
516693;Monpar;24;481;3860;1032700;Monpar;24;14;11	
516694;Bagdana;24;481;3860;1032800;Bagdana;24;14;11	
516695;Titodiya;24;481;3860;1032900;Titodiya;24;14;11	
516696;Dharai;24;481;3860;1033000;Dharai;24;14;11	
516697;Dudana;24;481;3860;1033100;Dudana;24;14;11	
516698;Borla;24;481;3860;1033200;Borla;24;14;11	
516699;Samadhiyala No.3;24;481;3860;1033300;Samadhiyala No.3;24;14;11	
516700;Kumbhariya;24;481;3860;1033400;Kumbhariya;24;14;11	
516701;Gundarana;24;481;3860;1033500;Gundarana;24;14;11	
516702;Mota Malpara;24;481;3860;1033600;Mota Malpara;24;14;11	
516703;Saloli;24;481;3860;1033700;Saloli;24;14;11	
516704;Degavda;24;481;3860;1033800;Degavda;24;14;11	
516705;Khari;24;481;3860;1033900;Khari;24;14;11	
516706;Vaghvadarda;24;481;3860;1034000;Vaghvadarda;24;14;11	
516707;Sedarda;24;481;3860;1034100;Sedarda;24;14;11	
516708;Kotamoi;24;481;3860;1034200;Kotamoi;24;14;11	
516709;Shantinagar;24;481;3860;1034300;Shantinagar;24;14;11	
516710;Ugalvan;24;481;3860;1034400;Ugalvan;24;14;11	
516711;Moti Vadal;24;481;3860;1034500;Moti Vadal;24;14;11	
516712;Modaliya;24;481;3860;1034600;Modaliya;24;14;11	
516713;Akhegadh;24;481;3860;1034700;Akhegadh;24;14;11	
516714;Nana Asrana;24;481;3860;1034800;Nana Asrana;24;14;11	
516715;Mota Khuntavada;24;481;3860;1034900;Mota Khuntavada;24;14;11	
516716;Thorala;24;481;3860;1035000;Thorala;24;14;11	
516717;Bordi;24;481;3860;1035100;Bordi;24;14;11	
516718;Rajavadar;24;481;3860;1035200;Rajavadar;24;14;11	
516719;Shetrana;24;481;3860;1035300;Shetrana;24;14;11	
516720;Belampar;24;481;3860;1035400;Belampar;24;14;11	
516721;Galthar;24;481;3860;1035500;Galthar;24;14;11	
516722;Jambuda;24;481;3860;1035600;Jambuda;24;14;11	
516723;Nana Khuntvada;24;481;3860;1035700;Nana Khuntvada;24;14;11	
516724;Kasan;24;481;3860;1035800;Kasan;24;14;11	
516725;Bhaguda;24;481;3860;1035900;Bhaguda;24;14;11	
516726;Moti Jagdhar;24;481;3860;1036000;Moti Jagdhar;24;14;11	
516727;Longdi;24;481;3860;1036100;Longdi;24;14;11	
516728;Loyanga;24;481;3860;1036200;Loyanga;24;14;11	
516729;Anganka;24;481;3860;1036300;Anganka;24;14;11	
516730;Khadsaliya;24;481;3860;1036400;Khadsaliya;24;14;11	
516731;Chhapri;24;481;3860;1036500;Chhapri;24;14;11	
516732;Chuna;24;481;3860;1036600;Chuna;24;14;11	
516733;Kakidi;24;481;3860;1036700;Kakidi;24;14;11	
516734;Kalela;24;481;3860;1036800;Kalela;24;14;11	
516735;Goras;24;481;3860;1036900;Goras;24;14;11	
516736;Kinkaria;24;481;3860;1037000;Kinkaria;24;14;11	
516737;Mota Asrana;24;481;3860;1037100;Mota Asrana;24;14;11	
516738;Chaddika;24;481;3860;1037200;Chaddika;24;14;11	
516739;Bambhaniya;24;481;3860;1037300;Bambhaniya;24;14;11	
516740;Dudhala No.2;24;481;3860;1037400;Dudhala No.2;24;14;11	
516741;Sanganiya;24;481;3860;1037500;Sanganiya;24;14;11	
516742;Kumbhan;24;481;3860;1037600;Kumbhan;24;14;11	
516743;Konjali;24;481;3860;1037700;Konjali;24;14;11	
516744;Tared;24;481;3860;1037800;Tared;24;14;11	
516745;Ratol;24;481;3860;1037900;Ratol;24;14;11	
516746;Kantasar;24;481;3860;1038000;Kantasar;24;14;11	
516747;Chokva;24;481;3860;1038100;Chokva;24;14;11	
516748;Moti Sodvadri;24;481;3860;1038200;Moti Sodvadri;24;14;11	
516749;Nani Sodvadri;24;481;3860;1038300;Nani Sodvadri;24;14;11	
516750;Khatsura;24;481;3860;1038400;Khatsura;24;14;11	
516751;Otha;24;481;3860;1038500;Otha;24;14;11	
516752;Lilvan;24;481;3860;1038600;Lilvan;24;14;11	
516753;Nani Jagdhar;24;481;3860;1038700;Nani Jagdhar;24;14;11	
516754;Raniwada;24;481;3860;1038800;Raniwada;24;14;11	
516755;Ranparda;24;481;3860;1038900;Ranparda;24;14;11	
516756;Rohisa;24;481;3860;1039000;Rohisa;24;14;11	
516757;Boda;24;481;3860;1039100;Boda;24;14;11	
516758;Bhadrod;24;481;3860;1039200;Bhadrod;24;14;11	
516759;Talgajarada;24;481;3860;1039300;Talgajarada;24;14;11	
516760;Bhanavav;24;481;3860;1039400;Bhanavav;24;14;11	
516761;Rupavati;24;481;3860;1039500;Rupavati;24;14;11	
516762;Lakhupara;24;481;3860;1039600;Lakhupara;24;14;11	
516763;Bhadra;24;481;3860;1039700;Bhadra;24;14;11	
516764;Lusadi;24;481;3860;1039800;Lusadi;24;14;11	
516765;Gundarani;24;481;3860;1039900;Gundarani;24;14;11	
516766;Nana Jadra;24;481;3860;1040000;Nana Jadra;24;14;11	
516767;Tavida;24;481;3860;1040100;Tavida;24;14;11	
