village_code_2011;village_name_2011;state_code_2011;district_code_2011;sub_district_code_2011;village_code_2001;village_name_2001;state_code_2001;district_code_2001;sub_district_code_2001
622317;Sonnanadoddi;29;581;5592;1942800;Sonnanadoddi;29;19;9
622318;Varadapura;29;581;5592;1942900;Varadapura;29;19;9
622319;Natuvarahalli;29;581;5592;1943000;Natuvarahalli;29;19;9
622320;Guddadahosahalli;29;581;5592;1943100;Guddadahosahalli;29;19;9
622321;Hasandahalli;29;581;5592;1943200;Hasandahalli;29;19;9
622322;Tholasanadoddi;29;581;5592;1943300;Tholasanadoddi;29;19;9
622323;Rayasandra;29;581;5592;1943400;Rayasandra;29;19;9
622324;Doddadanavahalli;29;581;5592;1943500;Doddadanavahalli;29;19;9
622325;Chickadanavahalli;29;581;5592;1943600;Chickadanavahalli;29;19;9
622326;Pemmadoddi;29;581;5592;1943700;Pemmadoddi;29;19;9
622327;Nallathimmanahalli;29;581;5592;1943800;Nallathimmanahalli;29;19;9
622328;Devarahalli;29;581;5592;1943900;Devarahalli;29;19;9
622329;Voosarahalli;29;581;5592;1944000;Voosarahalli;29;19;9
622330;Karakamakanahalli;29;581;5592;1944100;Karakamakanahalli;29;19;9
622331;Halepalya;29;581;5592;1944200;Halepalya;29;19;9
622332;Thimmanahalli;29;581;5592;1944300;Thimmanahalli;29;19;9
622333;Yelesandra;29;581;5592;1944400;Yelesandra;29;19;9
622334;Rajavarahalli ;29;581;5592;1944500;Rajavarahalli;29;19;9
622335;Haromakanahalli;29;581;5592;1944600;Haromakanahalli;29;19;9
622336;Thirtha Bandahatti;29;581;5592;1944700;Thirtha Bandahatti;29;19;9
622337;Tholakanahalli;29;581;5592;1944800;Tholakanahalli;29;19;9
622338;Pichaguntrahalli;29;581;5592;1944900;Pichaguntrahalli;29;19;9
622339;Mulakamanadoddi;29;581;5592;1945000;Mulakamanadoddi;29;19;9
622340;Masthi;29;581;5592;1945100;Masthi;29;19;9
622341;Kallipura;29;581;5592;1945200;Kallipura;29;19;9
622342;Kesaragere;29;581;5592;1945300;Kesaragere;29;19;9
622343;Bitnahalli;29;581;5592;1945400;Bitnahalli;29;19;9
622344;Halehalli;29;581;5592;1945500;Halehalli;29;19;9
622345;Appaiana Agrahara;29;581;5592;1945600;Appaiana Agrahara;29;19;9
622346;Chavaramangala;29;581;5592;1945700;Chavaramangala;29;19;9
622347;Suggondahalli;29;581;5592;1945800;Suggondahalli;29;19;9
622348;Anikarahalli;29;581;5592;1945900;Anikarahalli;29;19;9
622349;Malkanahalli;29;581;5592;1946000;Malkanahalli;29;19;9
622350;Thrunasi;29;581;5592;1946100;Thrunasi;29;19;9
622351;Thyaganadoddi;29;581;5592;1946200;Thyaganadoddi;29;19;9
622352;Karisandra;29;581;5592;1946300;Karisandra;29;19;9
622353;Shamasettyhalli;29;581;5592;1946400;Shamasettyhalli;29;19;9
622354;Rangaiahna Agrahara;29;581;5592;1946500;Rangaiahna Agrahara;29;19;9
622355;Durasandahalli;29;581;5592;1946600;Durasandahalli;29;19;9
622356;Krishnapura;29;581;5592;1946700;Krishnapura;29;19;9
622357;Venkatapura;29;581;5592;1946800;Venkatapura;29;19;9
622358;Kanchala;29;581;5592;1946900;Kanchala;29;19;9
622359;Bedisettihalli;29;581;5592;1947000;Bedisettihalli;29;19;9
622360;Duduvanahalli;29;581;5592;1947100;Duduvanahalli;29;19;9
622361;Byappanahalli;29;581;5592;1947200;Byappanahalli;29;19;9
622362;Dinnahalli;29;581;5592;1947300;Dinnahalli;29;19;9
622363;Nidamakanahalli;29;581;5592;1947400;Nidamakanahalli;29;19;9
622364;Ajjappanahalli;29;581;5592;1947500;Ajjappanahalli;29;19;9
622365;Gundlapalya;29;581;5592;1947600;Gundlapalya;29;19;9
622366;Sorakayalahalli;29;581;5592;1947700;Sorakayalahalli;29;19;9
622367;Balanahalli Plantation;29;581;5592;1947800;Balanahalli Plantation;29;19;9
622368;Chikkasandra;29;581;5592;1947900;Chikkasandra;29;19;9
622369;Godagahalli;29;581;5592;1948000;Godagahalli;29;19;9
622370;Palya;29;581;5592;1948100;Palya;29;19;9
622371;Ganiganahalli;29;581;5592;1948200;Ganiganahalli;29;19;9
622372;Basavanaikanahalli;29;581;5592;1948300;Basavanaikanahalli;29;19;9
622373;Ramasagara;29;581;5592;1948400;Ramasagara;29;19;9
622374;Kothigutlahalli;29;581;5592;1948500;Kothigutlahalli;29;19;9
622375;Karagahalli;29;581;5592;1948600;Karagahalli;29;19;9
622376;Kondanahalli ;29;581;5592;1948700;Kondanahalli;29;19;9
622377;Nidaramangala;29;581;5592;1948800;Nidaramangala;29;19;9
622378;Karangutta;29;581;5592;1948900;Karangutta;29;19;9
622379;Nakkanahalli;29;581;5592;1949000;Nakkanahalli;29;19;9
622380;Kuntanahalli;29;581;5592;1949100;Kuntanahalli;29;19;9
622381;Karadagurki;29;581;5592;1949200;Karadagurki;29;19;9
622382;Vurugurki;29;581;5592;1949300;Vurugurki;29;19;9
622383;Halepalya;29;581;5592;1949400;Halepalya;29;19;9
622384;Kempasandra;29;581;5592;1949500;Kempasandra;29;19;9
622385;Yagnavadani;29;581;5592;1949600;Yagnavadani;29;19;9
622386;Agalakote;29;581;5592;1949700;Agalakote;29;19;9
622387;Basapura;29;581;5592;1949800;Basapura;29;19;9
622388;Veerakaputra;29;581;5592;1949900;Veerakaputra;29;19;9
622389;Halliganahalli;29;581;5592;1950000;Halliganahalli;29;19;9
622390;Kadirenahalli;29;581;5592;1950100;Kadirenahalli;29;19;9
622391;Obatti;29;581;5592;1950200;Obatti;29;19;9
622392;Janganahalli;29;581;5592;1950300;Janganahalli;29;19;9
622393;Kugatiganahalli;29;581;5592;1950400;Kugatiganahalli;29;19;9
622394;Chinnapaganahalli;29;581;5592;1950500;Chinnapaganahalli;29;19;9
622395;Hosahalli;29;581;5592;1950600;Hosahalli;29;19;9
622396;Agara;29;581;5592;1950700;Agara;29;19;9
622397;Gollahalli;29;581;5592;1950800;Gollahalli;29;19;9
622398;Suddukunte;29;581;5592;1950900;Suddukunte;29;19;9
622399;Byatarayanahalli;29;581;5592;1951000;Byatarayanahalli;29;19;9
622400;Byrathanahalli;29;581;5592;1951100;Byrathanahalli;29;19;9
622401;Byrathanahallipura;29;581;5592;1951200;Byrathanahallipura;29;19;9
622402;Thotagowdana Halli;29;581;5592;1951300;Thotagowdana Halli;29;19;9
622403;Kondasettihalli;29;581;5592;1951400;Kondasettihalli;29;19;9
622404;Thotagowdana Amanikere;29;581;5592;1951500;Thotagowdana Amanikere;29;19;9
622405;Hunasikote;29;581;5592;1951600;Hunasikote;29;19;9
622406;Balleri;29;581;5592;1951700;Balleri;29;19;9
622407;Ullerahalli;29;581;5592;1951800;Ullerahalli;29;19;9
622408;Somasandra;29;581;5592;1951900;Somasandra;29;19;9
622409;Mittiganahalli;29;581;5592;1952000;Mittiganahalli;29;19;9
622410;Thimmanaikanahalli Agrahara;29;581;5592;1952100;Thimmanaikanahalli Agrahara;29;19;9
622411;Kanchugaranahalli;29;581;5592;1952200;Kanchugaranahalli;29;19;9
622412;Yaluvahalli;29;581;5592;1952300;Yaluvahalli;29;19;9
622413;Bettahalli;29;581;5592;1952400;Bettahalli;29;19;9
622414;Makarahalli ;29;581;5592;1952500;Makarahalli;29;19;9
622415;Tekal;29;581;5592;1952600;Tekal;29;19;9
622416;Kondarajanahalli;29;581;5592;1952700;Kondarajanahalli;29;19;9
622417;Korachanoor;29;581;5592;1952800;Korachanoor;29;19;9
622418;Kavalagiriyanahalli;29;581;5592;1952900;Kavalagiriyanahalli;29;19;9
622419;Kempanahalli;29;581;5592;1953000;Kempanahalli;29;19;9
622420;Panamakanahalli;29;581;5592;1953100;Panamakanahalli;29;19;9
622421;Pudisettihalli;29;581;5592;1953200;Pudisettihalli;29;19;9
622422;Doddamale;29;581;5592;1953300;Doddamale;29;19;9
622423;Yaluvaguli;29;581;5592;1953400;Yaluvaguli;29;19;9
622424;Amani Kanchugaranakere;29;581;5592;1953500;Amani Kanchugaranakere;29;19;9
622425;Dasarahalli;29;581;5592;1953600;Dasarahalli;29;19;9
622426;Gopasandra;29;581;5592;1953700;Gopasandra;29;19;9
622427;Hosabalahalli ;29;581;5592;1953800;Hosabalahalli;29;19;9
622428;Haleballahalli;29;581;5592;1953900;Haleballahalli;29;19;9
622429;Chickamale;29;581;5592;1954000;Chickamale;29;19;9
622430;Kurnahosahalli;29;581;5592;1954100;Kurnahosahalli;29;19;9
622431;Huladenahalli;29;581;5592;1954200;Huladenahalli;29;19;9
622432;Seethahalli;29;581;5592;1954300;Seethahalli;29;19;9
622433;Venkatarajanahalli;29;581;5592;1954400;Venkatarajanahalli;29;19;9
622434;Thimmanayakanchalli;29;581;5592;1954500;Thimmanayakanchalli;29;19;9
622435;Jinagathimmanahalli;29;581;5592;1954600;Jinagathimmanahalli;29;19;9
622436;Upasapura;29;581;5592;1954700;Upasapura;29;19;9
622437;Ojarahalli;29;581;5592;1954800;Ojarahalli;29;19;9
622438;Amani Arasikere;29;581;5592;1954900;Amani Arasikere;29;19;9
622439;Eswaranahalli;29;581;5592;1955000;Eswaranahalli;29;19;9
622440;Kanagala;29;581;5592;1955100;Kanagala;29;19;9
622441;Settihalli;29;581;5592;1955200;Settihalli;29;19;9
622442;Kamarakote;29;581;5592;1955300;Kamarakote;29;19;9
622443;Banahalli;29;581;5592;1955400;Banahalli;29;19;9
622444;Yalesandra;29;581;5592;1955500;Yalesandra;29;19;9
622445;Kshethranahalli;29;581;5592;1955600;Kshethranahalli;29;19;9
622446;Nellahalli;29;581;5592;1955700;Nellahalli;29;19;9
622447;Manchakal;29;581;5592;1955800;Manchakal;29;19;9
622448;Bandarlahalli;29;581;5592;1955900;Bandarlahalli;29;19;9
622449;Animittnahalli;29;581;5592;1956000;Animittnahalli;29;19;9
622450;Haradakothur;29;581;5592;1956100;Haradakothur;29;19;9
622451;Kommanahalli;29;581;5592;1956200;Kommanahalli;29;19;9
622452;Badakanahalli;29;581;5592;1956300;Badakanahalli;29;19;9
622453;Guruvalagollahalli;29;581;5592;1956400;Guruvalagollahalli;29;19;9
622454;Thoralakki;29;581;5592;1956500;Thoralakki;29;19;9
622455;Budihalli;29;581;5592;1956600;Budihalli;29;19;9
622456;Nutuve;29;581;5592;1956700;Nutuve;29;19;9
622457;Chikkanaikanahalli;29;581;5592;1956800;Chikkanaikanahalli;29;19;9
622458;Doddanaikanahalli;29;581;5592;1956900;Doddanaikanahalli;29;19;9
622459;Noothanakrishnapura;29;581;5592;1957000;Noothanakrishnapura;29;19;9
622460;Pelavanahalli;29;581;5592;1957100;Pelavanahalli;29;19;9
622461;Kumbaragollahalli;29;581;5593;1957200;Kumbaragollahalli;29;19;10
622462;Mageri;29;581;5593;1957300;Mageri;29;19;10
622463;Hanchala;29;581;5593;1957400;Hanchala;29;19;10
622464;Ramapuradinne;29;581;5593;1957500;Ramapuradinne;29;19;10
622465;Voggayahnadinne;29;581;5593;1957600;Voggayahnadinne;29;19;10
622466;Krishnapuradinne;29;581;5593;1957700;Krishnapuradinne;29;19;10
622467;Pakarahalli;29;581;5593;1957800;Pakarahalli;29;19;10
622468;Hudukula;29;581;5593;1957900;Hudukula;29;19;10
622469;Vattrakunte;29;581;5593;1958000;Vattrakunte;29;19;10
622470;Byranayakanahalli;29;581;5593;1958100;Byranayakanahalli;29;19;10
622471;Venugopalapura;29;581;5593;1958200;Venugopalapura;29;19;10
622472;Nayakarahalli;29;581;5593;1958300;Nayakarahalli;29;19;10
622473;Bhavarahalli;29;581;5593;1958400;Bhavarahalli;29;19;10
622474;Chikka Ankandahalli;29;581;5593;1958500;Chikka Ankandahalli;29;19;10
622475;Kuppanhalli;29;581;5593;1958600;Kuppanhalli;29;19;10
622476;Haliganahalli;29;581;5593;1958700;Haliganahalli;29;19;10
622477;Siddanahalli;29;581;5593;1958800;Siddanahalli;29;19;10
622478;Akshantaragollahalli;29;581;5593;1958900;Akshantaragollahalli;29;19;10
622479;Madamangala;29;581;5593;1959000;Madamangala;29;19;10
622480;Mugalabele;29;581;5593;1959100;Mugalabele;29;19;10
622481;Sulikunte;29;581;5593;1959200;Sulikunte;29;19;10
622482;Naganathapura;29;581;5593;1959300;Naganathapura;29;19;10
622483;Ramanayakanhalli;29;581;5593;1959400;Ramanayakanhalli;29;19;10
622484;Madigarahalli;29;581;5593;1959500;Madigarahalli;29;19;10
622485;Honnenahalli;29;581;5593;1959600;Honnenahalli;29;19;10
622486;Madivala;29;581;5593;1959700;Madivala;29;19;10
622487;Byadabele;29;581;5593;1959800;Byadabele;29;19;10
622488;Karabele;29;581;5593;1959900;Karabele;29;19;10
622489;Beerandahalli;29;581;5593;1960000;Beerandahalli;29;19;10
622490;Margal;29;581;5593;1960100;Margal;29;19;10
622491;Iythandahalli;29;581;5593;1960200;Iythandahalli;29;19;10
622492;Nernahalli;29;581;5593;1960300;Nernahalli;29;19;10
622493;Karahalli;29;581;5593;1960400;Karahalli;29;19;10
622494;Yelaburgi;29;581;5593;1960500;Yelaburgi;29;19;10
622495;Dodda Ankandhalli;29;581;5593;1960600;Dodda Ankandhalli;29;19;10
622496;Kanimbele;29;581;5593;1960700;Kanimbele;29;19;10
622497;Yaluvahalli;29;581;5593;1960800;Yaluvahalli;29;19;10
622498;Guttahalli;29;581;5593;1960900;Guttahalli;29;19;10
622499;Karamangala;29;581;5593;1961000;Karamangala;29;19;10
622500;Thyranahalli;29;581;5593;1961100;Thyranahalli;29;19;10
622501;Goravanahalli;29;581;5593;1961200;Goravanahalli;29;19;10
622502;Oombathguli;29;581;5593;1961300;Oombathguli;29;19;10
622503;Kasipura;29;581;5593;1961400;Kasipura;29;19;10
622504;Inorahosahalli;29;581;5593;1961500;Inorahosahalli;29;19;10
622505;Kanivekallu;29;581;5593;1961600;Kanivekallu;29;19;10
622506;Hanumanthapura;29;581;5593;1961700;Hanumanthapura;29;19;10
622507;Hunasanahalli;29;581;5593;1961800;Hunasanahalli;29;19;10
622508;Desihlli;29;581;5593;1961900;Desihlli;29;19;10
622509;Benganur;29;581;5593;1962000;Benganur;29;19;10
622510;Neralekere;29;581;5593;1962100;Neralekere;29;19;10
622511;Soregowdanakote;29;581;5593;1962200;Soregowdanakote;29;19;10
622512;Keelukoppa;29;581;5593;1962300;Keelukoppa;29;19;10
622513;Maravahalli;29;581;5593;1962400;Maravahalli;29;19;10
622514;Koppa;29;581;5593;1962500;Koppa;29;19;10
622515;Huvrasanahalli;29;581;5593;1962600;Huvrasanahalli;29;19;10
622516;Hulibele;29;581;5593;1962700;Hulibele;29;19;10
622517;Thoraganadoddi;29;581;5593;1962800;Thoraganadoddi;29;19;10
622518;Nethibele;29;581;5593;1962900;Nethibele;29;19;10
622519;Abbigirihosahalli;29;581;5593;1963000;Abbigirihosahalli;29;19;10
622520;Thumatagere;29;581;5593;1963100;Thumatagere;29;19;10
622521;Kadirenahalli;29;581;5593;1963200;Kadirenahalli;29;19;10
622522;Hosakote;29;581;5593;1963300;Hosakote;29;19;10
622523;Thatnahalli;29;581;5593;1963400;Thatnahalli;29;19;10
622524;Chikkavalagamadi;29;581;5593;1963500;Chikkavalagamadi;29;19;10
622525;Singarahalli;29;581;5593;1963600;Singarahalli;29;19;10
622526;Harohalli;29;581;5593;1963700;Harohalli;29;19;10
622527;Chakkaranahalli;29;581;5593;1963800;Chakkaranahalli;29;19;10
622528;Hirenahalli Guttahalli;29;581;5593;1963900;Hirenahalli Guttahalli;29;19;10
622529;Ramachandrapura;29;581;5593;1964000;Ramachandrapura;29;19;10
622530;Bendiganahalli;29;581;5593;1964100;Bendiganahalli;29;19;10
622531;Magondi;29;581;5593;1964200;Magondi;29;19;10
622532;Hirekarapanahalli;29;581;5593;1964300;Hirekarapanahalli;29;19;10
622533;Banahalli;29;581;5593;1964400;Banahalli;29;19;10
622534;Chickkakarapanahalli;29;581;5593;1964500;Chickkakarapanahalli;29;19;10
622535;Atthigere;29;581;5593;1964600;Atthigere;29;19;10
622536;Hurlahalli;29;581;5593;1964700;Hurlahalli;29;19;10
622537;Chikkanallaguttahalli;29;581;5593;1964800;Chikkanallaguttahalli;29;19;10
622538;Paravanahalli;29;581;5593;1964900;Paravanahalli;29;19;10
622539;Varadapura;29;581;5593;1965000;Varadapura;29;19;10
622540;Makarahalli;29;581;5593;1965100;Makarahalli;29;19;10
622541;Ukkunda;29;581;5593;1965200;Ukkunda;29;19;10
622542;Kondanahalli;29;581;5593;1965300;Kondanahalli;29;19;10
622543;Sanganahalli;29;581;5593;1965400;Sanganahalli;29;19;10
622544;Junjanahalli;29;581;5593;1965500;Junjanahalli;29;19;10
622545;Debbanhalli;29;581;5593;1965600;Debbanhalli;29;19;10
622546;Gajiga;29;581;5593;1965700;Gajiga;29;19;10
622547;Alambadi;29;581;5593;1965800;Alambadi;29;19;10
622548;Karimanahalli;29;581;5593;1965900;Karimanahalli;29;19;10
622549;Budikote;29;581;5593;1966000;Budikote;29;19;10
622550;Thammenahalli;29;581;5593;1966100;Thammenahalli;29;19;10
622551;Srirangabandahalli;29;581;5593;1966200;Srirangabandahalli;29;19;10
622552;Obahalli;29;581;5593;1966300;Obahalli;29;19;10
622553;Marandahalli;29;581;5593;1966400;Marandahalli;29;19;10
622554;Bommaganahalli;29;581;5593;1966500;Bommaganahalli;29;19;10
622555;Pacharalahalli;29;581;5593;1966600;Pacharalahalli;29;19;10
622556;Chintagumpalli;29;581;5593;1966700;Chintagumpalli;29;19;10
622557;Dinnekothur;29;581;5593;1966800;Dinnekothur;29;19;10
622558;Dinnur;29;581;5593;1966900;Dinnur;29;19;10
622559;Kodagurki;29;581;5593;1967000;Kodagurki;29;19;10
622560;Hunakaldoddi;29;581;5593;1967100;Hunakaldoddi;29;19;10
622561;Yelesandra;29;581;5593;1967200;Yelesandra;29;19;10
622562;Kadaripura;29;581;5593;1967300;Kadaripura;29;19;10
622563;Puttrasonnenahalli;29;581;5593;1967400;Puttrasonnenahalli;29;19;10
622564;Muduguli;29;581;5593;1967500;Muduguli;29;19;10
622565;Chintagumnahalli;29;581;5593;1967600;Chintagumnahalli;29;19;10
622566;Mooganahalli;29;581;5593;1967700;Mooganahalli;29;19;10
622567;Dodderi;29;581;5593;1967800;Dodderi;29;19;10
622568;Buvanahalli;29;581;5593;1967900;Buvanahalli;29;19;10
622569;Upasapura;29;581;5593;1968000;Upasapura;29;19;10
622570;Yachamanahalli;29;581;5593;1968100;Yachamanahalli;29;19;10
622571;Sontiganahalli;29;581;5593;1968200;Sontiganahalli;29;19;10
622572;Chembenahalli;29;581;5593;1968300;Chembenahalli;29;19;10
622573;Poojarahalli;29;581;5593;1968400;Poojarahalli;29;19;10
622574;Kotaramagulla;29;581;5593;1968500;Kotaramagulla;29;19;10
622575;Suriganahalli;29;581;5593;1968600;Suriganahalli;29;19;10
622576;Garudakempanahalli;29;581;5593;1968700;Garudakempanahalli;29;19;10
622577;Kadirenahalli;29;581;5593;1968800;Kadirenahalli;29;19;10
622578;Gandodi Thimmanahalli;29;581;5593;1968900;Gandodi Thimmanahalli;29;19;10
622579;Nagenahalli;29;581;5593;1969000;Nagenahalli;29;19;10
622580;Hoshalli;29;581;5593;1969100;Hoshalli;29;19;10
622581;Guttahalli;29;581;5593;1969200;Guttahalli;29;19;10
622582;Pataramagulla;29;581;5593;1969300;Pataramagulla;29;19;10
622583;Muthanuru;29;581;5593;1969400;Muthanuru;29;19;10
622584;Boppanhalli;29;581;5593;1969500;Boppanhalli;29;19;10
622585;Godagumande;29;581;5593;1969600;Godagumande;29;19;10
622586;Gullahalli;29;581;5593;1969700;Gullahalli;29;19;10
622587;Doddur;29;581;5593;1969800;Doddur;29;19;10
622588;Pura;29;581;5593;1969900;Pura;29;19;10
622589;Balamande;29;581;5593;1970000;Balamande;29;19;10
622590;Palamadagu;29;581;5593;1970100;Palamadagu;29;19;10
622591;Thamatamakanahalli;29;581;5593;1970200;Thamatamakanahalli;29;19;10
622592;Kanumanahalli;29;581;5593;1970300;Kanumanahalli;29;19;10
622593;Yerragola;29;581;5593;1970400;Yerragola;29;19;10
622594;Kendodimande;29;581;5593;1970500;Kendodimande;29;19;10
622595;Doddapannandahalli;29;581;5593;1970600;Doddapannandahalli;29;19;10
622596;Dasaramale;29;581;5593;1970700;Dasaramale;29;19;10
622597;Bodapatti;29;581;5593;1970800;Bodapatti;29;19;10
622598;Chikkapannanndahalli;29;581;5593;1970900;Chikkapannanndahalli;29;19;10
622599;Boyinahalli;29;581;5593;1971000;Boyinahalli;29;19;10
622600;Ukkarahalli;29;581;5593;1971100;Ukkarahalli;29;19;10
622601;Kanthepura;29;581;5593;1971200;Kanthepura;29;19;10
622602;Dimbaladebbanahalli;29;581;5593;1971300;Dimbaladebbanahalli;29;19;10
622603;Boyisonnenahalli;29;581;5593;1971400;Boyisonnenahalli;29;19;10
622604;Pitchahalli;29;581;5593;1971500;Pitchahalli;29;19;10
622605;Doddamarihalli;29;581;5593;1971600;Doddamarihalli;29;19;10
622606;Tavarekere;29;581;5593;1971700;Tavarekere;29;19;10
622607;Appenahalli;29;581;5593;1971800;Appenahalli;29;19;10
622608;Kethaganahalli;29;581;5593;1971900;Kethaganahalli;29;19;10
622609;Nallaguttahalli;29;581;5593;1972000;Nallaguttahalli;29;19;10
622610;Vattigal;29;581;5593;1972100;Vattigal;29;19;10
622611;Kamasamudra;29;581;5593;1972200;Kamasamudra;29;19;10
622612;Janagutta;29;581;5593;1972300;Janagutta;29;19;10
622613;Lakkenahalli;29;581;5593;1972400;Lakkenahalli;29;19;10
622614;Bodagurki;29;581;5593;1972500;Bodagurki;29;19;10
622615;Yelachamande;29;581;5593;1972600;Yelachamande;29;19;10
622616;Dasarlahalli;29;581;5593;1972700;Dasarlahalli;29;19;10
622617;Narinetha;29;581;5593;1972800;Narinetha;29;19;10
622618;Kongarahalli;29;581;5593;1972900;Kongarahalli;29;19;10
622619;Nadampalli;29;581;5593;1973000;Nadampalli;29;19;10
622620;Bodenahalli;29;581;5593;1973100;Bodenahalli;29;19;10
622621;Arimanahalli;29;581;5593;1973200;Arimanahalli;29;19;10
622622;Ramasandra;29;581;5593;1973300;Ramasandra;29;19;10
622623;Thanimadagu;29;581;5593;1973400;Thanimadagu;29;19;10
622624;Boggilahalli;29;581;5593;1973500;Boggilahalli;29;19;10
622625;Mustrahalli;29;581;5593;1973600;Mustrahalli;29;19;10
622626;Gundaralahalli;29;581;5593;1973700;Gundaralahalli;29;19;10
622627;Bathlur;29;581;5593;1973800;Bathlur;29;19;10
622628;Varadapura;29;581;5593;1973900;Varadapura;29;19;10
622629;Bhuvanahalli;29;581;5593;1974000;Bhuvanahalli;29;19;10
622630;Chinnakamanahalli;29;581;5593;1974100;Chinnakamanahalli;29;19;10
622631;Mittahalli;29;581;5593;1974200;Mittahalli;29;19;10
622632;Bompalli;29;581;5593;1974300;Bompalli;29;19;10
622633;Rathenahalli;29;581;5593;1974400;Rathenahalli;29;19;10
622634;Keerumande;29;581;5593;1974500;Keerumande;29;19;10
622635;Bangaranatha;29;581;5593;1974600;Bangaranatha;29;19;10
622636;Chamanahalli;29;581;5593;1974700;Chamanahalli;29;19;10
622637;Bandarlahalli;29;581;5593;1974800;Bandarlahalli;29;19;10
622638;Thoppanahalli;29;581;5593;1974900;Thoppanahalli;29;19;10
622639;Kalavanchi;29;581;5593;1975000;Kalavanchi;29;19;10
622640;Polenahalli;29;581;5593;1975100;Polenahalli;29;19;10
622641;Kundarasanahalli;29;581;5593;1975200;Kundarasanahalli;29;19;10
622642;Kadarinatha;29;581;5593;1975300;Kadarinatha;29;19;10
622643;Sakarasanhalli;29;581;5593;1975400;Sakarasanhalli;29;19;10
622644;Thalur;29;581;5593;1975500;Thalur;29;19;10
622645;Donimadagu;29;581;5593;1975600;Donimadagu;29;19;10
622646;Bathlahalli;29;581;5593;1975700;Bathlahalli;29;19;10
622647;Manchenahalli;29;581;5593;1975800;Manchenahalli;29;19;10
622648;Alaganahalli;29;581;5593;1975900;Alaganahalli;29;19;10
622649;Chalganahalli;29;581;5593;1976000;Chalganahalli;29;19;10
622650;Mavahalli;29;581;5593;1976100;Mavahalli;29;19;10
622651;Kamandahalli;29;581;5593;1976200;Kamandahalli;29;19;10
622652;Vadandahalli;29;581;5593;1976300;Vadandahalli;29;19;10
622653;Mittamalahalli;29;581;5593;1976400;Mittamalahalli;29;19;10
622654;Pitchaguntrahalli;29;581;5593;1976500;Pitchaguntrahalli;29;19;10
622655;Hunukunda;29;581;5593;1976600;Hunukunda;29;19;10
622656;Ganacharapura;29;581;5593;1976700;Ganacharapura;29;19;10
622657;Madamuthanhalli;29;581;5593;1976800;Madamuthanhalli;29;19;10
622658;Doddarahalli;29;581;5593;1976900;Doddarahalli;29;19;10
622659;Kurubarahalli;29;581;5593;1977000;Kurubarahalli;29;19;10
622660;Doddurkarpanhalli;29;581;5593;1977100;Doddurkarpanhalli;29;19;10
622661;Kavaraganahalli;29;581;5593;1977200;Kavaraganahalli;29;19;10
622662;Thammenhalli;29;581;5593;1977300;Thammenhalli;29;19;10
622663;Ajjapalli;29;581;5593;1977400;Ajjapalli;29;19;10
622664;Maliyangurki;29;581;5593;1977500;Maliyangurki;29;19;10
622665;Kesaranhalli;29;581;5593;1977600;Kesaranhalli;29;19;10
622666;Maliyangurki Amanikere;29;581;5593;1977700;Maliyangurki Amanikere;29;19;10
622667;Chikkakrimanahalli;29;581;5593;1977800;Chikkakrimanahalli;29;19;10
622668;Doddachinnapalli;29;581;5593;1977900;Doddachinnapalli;29;19;10
622669;Iymarasapura;29;581;5593;1978000;Iymarasapura;29;19;10
622670;Doddavalagamadhi;29;581;5593;1978100;Doddavalagamadhi;29;19;10
622671;Buragamakanahalli;29;581;5593;1978200;Buragamakanahalli;29;19;10
622672;Byraganahalli;29;581;5593;1978300;Byraganahalli;29;19;10
622673;Krishnarajapura;29;581;5593;1978400;Krishnarajapura;29;19;10
622674;Ghattakamadenahalli;29;581;5593;1978500;Ghattakamadenahalli;29;19;10
622675;Gattarayagadahalli;29;581;5593;1978600;Gattarayagadahalli;29;19;10
622676;Peddapalli;29;581;5593;1978700;Peddapalli;29;19;10
622677;Yerranaganahalli;29;581;5593;1978800;Yerranaganahalli;29;19;10
622678;Chinnapalli;29;581;5593;1978900;Chinnapalli;29;19;10
622679;Ramapupa;29;581;5593;1979000;Ramapupa;29;19;10
622680;Buvalahalli;29;581;5593;1979100;Buvalahalli;29;19;10
622681;Mallampalli -Ryagadahalli;29;581;5593;1979200;Mallampalli -Ryagadahalli;29;19;10
622682;Nakkanahalli;29;581;5593;1979300;Nakkanahalli;29;19;10
622683;Kempathimmanhalli;29;581;5593;1979400;Kempathimmanhalli;29;19;10
622684;Kallikuppa;29;581;5593;1979500;Kallikuppa;29;19;10
622685;Thongal;29;581;5593;1979600;Thongal;29;19;10
622686;M. Kothur;29;581;5593;1979700;M. Kothur;29;19;10
622687;Marikuppa;29;581;5593;1979800;Marikuppa;29;19;10
622688;Surapalli;29;581;5593;1979900;Surapalli;29;19;10
622689;Baliganahalli;29;581;5593;1980000;Baliganahalli;29;19;10
622690;Giddegowdanahalli;29;581;5593;1980100;Giddegowdanahalli;29;19;10
622691;Chinnanagahalli;29;581;5593;1980200;Chinnanagahalli;29;19;10
622692;Keelukambali;29;581;5593;1980300;Keelukambali;29;19;10
622693;Doddakambali;29;581;5593;1980400;Doddakambali;29;19;10
622694;Bynepalli;29;581;5593;1980500;Bynepalli;29;19;10
622695;Lakshmisagara;29;581;5593;1980600;Lakshmisagara;29;19;10
622696;Ghattamadamangala;29;581;5593;1980700;Ghattamadamangala;29;19;10
622697;Kanganallur;29;581;5593;1980800;Kanganallur;29;19;10
