village_code_2011,village_name_2011,state_code_2011,district_code_2011,sub_district_code_2011,village_code_2001,village_name_2001,state_code_2001,district_code_2001,sub_district_code_2001,CEN_2001
380070,Raisalpadar,21,370,2759,35400,Raisalpadar,21,1,5,2101000500035400
380071,Sargipali,21,370,2759,35500,Sargipali,21,1,5,2101000500035500
380072,Amalipali,21,370,2759,35600,Amalipali,21,1,5,2101000500035600
380073,Umarad,21,370,2759,35700,Umarad,21,1,5,2101000500035700
380074,Bhutibahal,21,370,2759,35800,Bhutibahal,21,1,5,2101000500035800
380075,Karhimunda,21,370,2759,35900,Karhimunda,21,1,5,2101000500035900
380076,Nuapali,21,370,2759,36000,Nuapali,21,1,5,2101000500036000
380077,Dunguripali,21,370,2759,36100, Bad Dunguripali,21,1,5,2101000500036100
380078,Sardhapali,21,370,2759,36200,Sardhapali,21,1,5,2101000500036200
380079,Lebri,21,370,2759,36300,Lebdi,21,1,5,2101000500036300
380080,Kudla,21,370,2759,36400,Kudla,21,1,5,2101000500036400
380081,Gaisilet,21,370,2759,36500,Gaisilet,21,1,5,2101000500036500
380082,Buromunda,21,370,2759,36600,Buromunda,21,1,5,2101000500036600
380083,Kendubhata,21,370,2759,36700,Kendubhata,21,1,5,2101000500036700
380084,Halankanasi,21,370,2759,36800,Halankanasi,21,1,5,2101000500036800
380085,Changaria,21,370,2759,36900,Changaria,21,1,5,2101000500036900
380086,Grindolmal,21,370,2759,37000,Girndolemal,21,1,5,2101000500037000
380087,Telipukhapani,21,370,2759,37100,Telipukhapani,21,1,5,2101000500037100
380088,Jankeda,21,370,2759,37200,Jankeda,21,1,5,2101000500037200
380089,Brahmanmal,21,370,2759,37300,Brahmanmal,21,1,5,2101000500037300
380090,Barhamunda,21,370,2759,37400,Barhamunda,21,1,5,2101000500037400
380091,Talpali,21,370,2759,37500,Talpali,21,1,5,2101000500037500
380092,Khuntpali,21,370,2759,37600,Khuntpali,21,1,5,2101000500037600
380093,Ainlabhata (Ainlabahal),21,370,2759,37700,Ainlabhata (Ainlabahal),21,1,5,2101000500037700
380094,Mundapali,21,370,2759,37800,Mundapali,21,1,5,2101000500037800
380095,Semelmunda,21,370,2759,37900,Semelmunda,21,1,5,2101000500037900
380096,Dangarmunda,21,370,2759,38000,Dangarmunda,21,1,5,2101000500038000
380097,Jubakhol,21,370,2759,38100,Jubakhol,21,1,5,2101000500038100
380098,Purnanandapur,21,370,2759,38200,Purnanandpur,21,1,5,2101000500038200
380099,Kendumal,21,370,2759,38300,Kendumal,21,1,5,2101000500038300
380100,Kuliari,21,370,2759,38400,Kuliari,21,1,5,2101000500038400
380101,Katabahal,21,370,2759,38500,Katabahal,21,1,5,2101000500038500
380102,Gidhamal,21,370,2759,38600,Gidhamal,21,1,5,2101000500038600
380103,Barihapukhapani,21,370,2759,38700,Barihapukhapani,21,1,5,2101000500038700
380104,Kamalapadar,21,370,2759,38800,Kamalapadar,21,1,5,2101000500038800
380105,Kandagad,21,370,2759,38900,Kandagad,21,1,5,2101000500038900
380106,Natabarpur,21,370,2759,39000,Natabarpur,21,1,5,2101000500039000
380107,Babebahal,21,370,2759,39100,Babebahal,21,1,5,2101000500039100
380108,Sansahajbahal,21,370,2759,39200,Sansahajbahal,21,1,5,2101000500039200
380109,Bhoipali,21,370,2759,39300,Bhoipali,21,1,5,2101000500039300
380110,Maidhanumunda,21,370,2759,39400,Maidhanumunda,21,1,5,2101000500039400
380111,Jhankarmunda,21,370,2759,39500,Jhankarmunda,21,1,5,2101000500039500
380112,Semelgudia,21,370,2759,39600,Semelgudia,21,1,5,2101000500039600
380113,Kandhumunda,21,370,2759,39700,Kandhumunda,21,1,5,2101000500039700
380114,Tenganapali,21,370,2759,39800,Tenganapali,21,1,5,2101000500039800
380115,Jammal,21,370,2759,39900,Jammala,21,1,5,2101000500039900
380116,Dangabahal,21,370,2759,40000,Dangbahal,21,1,5,2101000500040000
380117,Kurlubahal,21,370,2759,40100,Kurlubahal,21,1,5,2101000500040100
380118,Kansdol,21,370,2759,40200,Kansdol,21,1,5,2101000500040200
380119,Sandhibahal,21,370,2759,40300,Sandhibahal,21,1,5,2101000500040300
380120,Beheramunda,21,370,2759,40400,Beheramunda,21,1,5,2101000500040400
380121,Bhangamunda,21,370,2759,40500,Bhangamunda,21,1,5,2101000500040500
380122,Badsahajbahal,21,370,2759,40600,Badsahajbahal,21,1,5,2101000500040600
380123,Maharpali,21,370,2759,40700,Maharpali,21,1,5,2101000500040700
380124,Kathaumal,21,370,2759,40800,Kathaumal,21,1,5,2101000500040800
380125,Turcha,21,370,2759,40900,Turcha,21,1,5,2101000500040900
380126,Ghadghadimal,21,370,2759,41000,Ghadghadimal,21,1,5,2101000500041000
380127,Phiringimal,21,370,2759,41100,Phiringimal,21,1,5,2101000500041100
380128,Kantajhuda,21,370,2759,41200,Kantajhura,21,1,5,2101000500041200
380129,Sankripani,21,370,2759,41300,Sankripani,21,1,5,2101000500041300
380130,Chhindrapali,21,370,2759,41400,Chhindrapali,21,1,5,2101000500041400
380131,Burochhapar,21,370,2759,41500,Burochhapar,21,1,5,2101000500041500
380132,San Dunguripali,21,370,2759,41600,San Dunguripali,21,1,5,2101000500041600
380133,Salhepali,21,370,2759,41700,Salhepali,21,1,5,2101000500041700
380134,Gourenmunda,21,370,2759,41800,Gourenmunda,21,1,5,2101000500041800
380135,Dhaurakhaman,21,370,2759,41900,Dhaurakhaman,21,1,5,2101000500041900
380136,Jagalpat,21,370,2759,42000,Jagalpat,21,1,5,2101000500042000
380137,Ainlabahal(Alnlabahal),21,370,2759,42100,Ainlabahal(Alnlabahal),21,1,5,2101000500042100
380138,Gandapali,21,370,2759,42200,Gandapali,21,1,5,2101000500042200
380139,Jamutbahal,21,370,2759,42300,Jamutbahal,21,1,5,2101000500042300
380140,Banchhanagar,21,370,2759,42400,Banchhanagar,21,1,5,2101000500042400
380141,Jadamunda,21,370,2759,42500,Jadamunda,21,1,5,2101000500042500
380142,Dhanupadar,21,370,2760,42600,Dhanupadar,21,1,6,2101000600042600
380143,Turimunda,21,370,2760,42700,Turimunda,21,1,6,2101000600042700
380144,Barapadar,21,370,2760,42800,Barpadar,21,1,6,2101000600042800
380145,Tileimal,21,370,2760,42900,Tileimal,21,1,6,2101000600042900
380146,Ghumunipali,21,370,2760,43000,Ghumunipali,21,1,6,2101000600043000
380147,Petupali,21,370,2760,43100,Petupali,21,1,6,2101000600043100
380148,Beherapali,21,370,2760,43200,Beherapali,21,1,6,2101000600043200
380149,Chuhanpali,21,370,2760,43300,Chuhanapali,21,1,6,2101000600043300
380150,Bandhapali,21,370,2760,43400,Bandhapali,21,1,6,2101000600043400
380151,Ghess,21,370,2760,43500,Ghens,21,1,6,2101000600043500
380152,Badamal,21,370,2760,43600,Badmal,21,1,6,2101000600043600
380153,Katapali,21,370,2760,43700,Katapali,21,1,6,2101000600043700
380154,Kuchipali,21,370,2760,43800,Kuchipali,21,1,6,2101000600043800
380155,Dongarkermeli,21,370,2760,43900,Dongarkermeli,21,1,6,2101000600043900
380156,Sanimal,21,370,2760,44000,Sanimal,21,1,6,2101000600044000
380157,Kuamania,21,370,2760,44100,Kuamania,21,1,6,2101000600044100
380158,Sidhra,21,370,2760,44200,Sidhra,21,1,6,2101000600044200
380159,Kalangapali,21,370,2760,44300,Kalangapali,21,1,6,2101000600044300
380160,Nuapali,21,370,2760,44400,Nuapali,21,1,6,2101000600044400
380161,Dumerpali,21,370,2760,44500,Dumerpali,21,1,6,2101000600044500
380162,Baideshpali,21,370,2760,44600,Baidespali,21,1,6,2101000600044600
380163,Brahmanipathar,21,370,2760,44700,Brahmanipathar,21,1,6,2101000600044700
380164,Balipata,21,370,2760,44800,Balipata,21,1,6,2101000600044800
380165,Kamalpadar,21,370,2760,44900,Kamalpadar,21,1,6,2101000600044900
380166,Birjam,21,370,2760,45000,Birjam,21,1,6,2101000600045000
380167,Ghumunipali,21,370,2760,45100,Ghumunipali,21,1,6,2101000600045100
380168,Bandenbahal,21,370,2760,45200,Bandenbahal,21,1,6,2101000600045200
380169,Bijapali,21,370,2760,45300,Bijapali,21,1,6,2101000600045300
380170,Bandeipali,21,370,2760,45400,Bandeipali,21,1,6,2101000600045400
380171,Batterma,21,370,2760,45500,Batterma,21,1,6,2101000600045500
380172,Sukalterma,21,370,2760,45600,Sukalterma,21,1,6,2101000600045600
380173,Salepali,21,370,2760,45700,Salepali,21,1,6,2101000600045700
380174,Jampali,21,370,2760,45800,Jampali,21,1,6,2101000600045800
380175,Barpadar,21,370,2760,45900,Barpadar,21,1,6,2101000600045900
380176,Kurlubahal,21,370,2760,46000,Kurlubahal,21,1,6,2101000600046000
380177,Kelenda,21,370,2760,46100,Kelenda,21,1,6,2101000600046100
380178,Tengerapadar(Tangerpadar),21,370,2760,46200,Tengerpadar(Tangerpadar),21,1,6,2101000600046200
380179,Pandakipali,21,370,2760,46300,Pandkipali,21,1,6,2101000600046300
380180,Pandripani,21,370,2760,46400,Pandripani,21,1,6,2101000600046400
380181,Guderpali,21,370,2760,46500,Guderpali,21,1,6,2101000600046500
380182,Beherabahali,21,370,2760,46600,Beherabahali,21,1,6,2101000600046600
380183,Nuapali,21,370,2760,46700,Nuapali,21,1,6,2101000600046700
380184,Jamutpali,21,370,2760,46800,Jamutpali,21,1,6,2101000600046800
380185,Kujamunda,21,370,2760,46900,Kujamunda,21,1,6,2101000600046900
380186,Khalabahal,21,370,2760,47000,Khalabahal,21,1,6,2101000600047000
380187,Magha,21,370,2760,47100,Magha,21,1,6,2101000600047100
380188,Chikhili,21,370,2760,47200,Chikhili,21,1,6,2101000600047200
380189,Temri,21,370,2760,47300,Temri,21,1,6,2101000600047300
380190,Jhankarpali,21,370,2760,47400,Jhankarpali,21,1,6,2101000600047400
380191,Barhiapali,21,370,2760,47500,Barhiapali,21,1,6,2101000600047500
380192,Rengalpali,21,370,2760,47600,Rengalpali,21,1,6,2101000600047600
380193,Kundakhai,21,370,2760,47700,Kundakhai,21,1,6,2101000600047700
380194,Jhimbahal,21,370,2760,47800,Jhimbahal,21,1,6,2101000600047800
380195,Belmunda,21,370,2760,47900,Belmunda,21,1,6,2101000600047900
380196,Telmahul,21,370,2760,48000,Telmahul,21,1,6,2101000600048000
380197,Melchhamunda,21,370,2760,48100,Melchhamunda,21,1,6,2101000600048100
380198,Matiamahul,21,370,2760,48200,Matiamahul,21,1,6,2101000600048200
380199,Jhungapali,21,370,2760,48300,Jhungapali,21,1,6,2101000600048300
380200,Budamal,21,370,2760,48400,Budhimal,21,1,6,2101000600048400
380201,Tal,21,370,2760,48500,Tal,21,1,6,2101000600048500
380202,Dubalbahal,21,370,2760,48600,Dubalbahal,21,1,6,2101000600048600
380203,Dhauramunda,21,370,2760,48700,Dhauramunda,21,1,6,2101000600048700
380204,Khaliamunda,21,370,2760,48800,Khaliamunda,21,1,6,2101000600048800
380205,Palasapali,21,370,2760,48900,Palsapali,21,1,6,2101000600048900
380206,Ambamunda,21,370,2760,49000,Ambamunda,21,1,6,2101000600049000
380207,Ghanamal,21,370,2760,49100,Ghanamal,21,1,6,2101000600049100
380208,Chandrapur,21,370,2760,49200,Chandrapur,21,1,6,2101000600049200
380209,Sarangapur,21,370,2760,49300,Sarangpur,21,1,6,2101000600049300
380210,Dakshinnuapali,21,370,2760,49400,Daksinnuapali,21,1,6,2101000600049400
380211,Samarpali,21,370,2760,49500,Samarpali,21,1,6,2101000600049500
380212,Gayan,21,370,2760,49600,Gayan,21,1,6,2101000600049600
380213,Kermeli,21,370,2760,49700,Kermeli,21,1,6,2101000600049700
380214,Jadaganjia,21,370,2760,49800,Jadaganjia,21,1,6,2101000600049800
380215,Patrapali,21,370,2760,49900,Patrapali,21,1,6,2101000600049900
380216,Bhundubahal,21,370,2760,50000,Bhundubahal,21,1,6,2101000600050000
380217,Kasipali,21,370,2761,50100,Kasipali,21,1,7,2101000700050100
380218,Kudopali,21,370,2761,50200,Kudopali,21,1,7,2101000700050200
380219,Negimunda,21,370,2761,50300,Negimunda,21,1,7,2101000700050300
380220,Machhimura,21,370,2761,50400,Machhimura,21,1,7,2101000700050400
380221,Brahminidihi,21,370,2761,50500,Brahmanidihi,21,1,7,2101000700050500
380222,Mangalpali,21,370,2761,50600,Mangalpali,21,1,7,2101000700050600
380223,Chakabahal,21,370,2761,50700,Chakabahal,21,1,7,2101000700050700
380224,Rengali,21,370,2761,50800,Rengali,21,1,7,2101000700050800
380225,Grinjel,21,370,2761,50900,Grinjal,21,1,7,2101000700050900
380226,Budamal,21,370,2761,51000,Budamal,21,1,7,2101000700051000
380227,Beherapali,21,370,2761,51100,Beherapali,21,1,7,2101000700051100
380228,Jhakarpali,21,370,2761,51200,Jhankarpali,21,1,7,2101000700051200
380229,Barihapali,21,370,2761,51300,Barihapali,21,1,7,2101000700051300
380230,Pipalkhunta,21,370,2761,51400,Pipalkhunta,21,1,7,2101000700051400
380231,Damapali,21,370,2761,51500,Damapali,21,1,7,2101000700051500
380232,Karandola,21,370,2761,51600,Karandola,21,1,7,2101000700051600
380233,Duanpali,21,370,2761,51700,Duanpali,21,1,7,2101000700051700
380234,Jamchhapar,21,370,2761,51800,Jamchhapar,21,1,7,2101000700051800
380235,Damkipali,21,370,2761,51900,Damkipali,21,1,7,2101000700051900
380236,Sarkanda,21,370,2761,52000,Sarkanda,21,1,7,2101000700052000
380237,Jatla,21,370,2761,52100,Jatla,21,1,7,2101000700052100
380238,Srigida,21,370,2761,52200,Srigida,21,1,7,2101000700052200
380239,Baipali,21,370,2761,52300,Baipali,21,1,7,2101000700052300
380240,Bisipali,21,370,2761,52400,Bisipali,21,1,7,2101000700052400
380241,Samakata,21,370,2761,52500,Samakata,21,1,7,2101000700052500
380242,Dumerpali,21,370,2761,52600,Dumerpali,21,1,7,2101000700052600
380243,Kangaon,21,370,2761,52700,Kangaon,21,1,7,2101000700052700
380244,Badipali,21,370,2761,52800,Badipali,21,1,7,2101000700052800
380245,Piplipali,21,370,2761,52900,Piplipali,21,1,7,2101000700052900
380246,Dumerpali,21,370,2761,53100,Dumerpali,21,1,7,2101000700053100
380247,Kendmundi,21,370,2761,53200,Kendmundi,21,1,7,2101000700053200
380248,Dhaurakhanda,21,370,2761,53300,Dhaurakhanda,21,1,7,2101000700053300
380249,Birhipali,21,370,2761,53400,Birhipali,21,1,7,2101000700053400
380250,Arjunda,21,370,2761,53500,Arjunda,21,1,7,2101000700053500
380251,Pandkipali,21,370,2761,53600,Pandakipali,21,1,7,2101000700053600
380252,Pastamunda,21,370,2761,53700,Pastamunda,21,1,7,2101000700053700
380253,Karalmal,21,370,2761,53800,Karalmal,21,1,7,2101000700053800
380254,Ainlapali,21,370,2761,53900,Ainlapali,21,1,7,2101000700053900
380255,Bindhanpali,21,370,2761,54000,Bindhanpali,21,1,7,2101000700054000
380256,Khairpali,21,370,2761,54100,Khairpali,21,1,7,2101000700054100
380257,Birjupali,21,370,2761,54200,Birjupali,21,1,7,2101000700054200
380258,Katharpali,21,370,2761,54300,Katharpali,21,1,7,2101000700054300
380259,Banjari,21,370,2761,54400,Banjari,21,1,7,2101000700054400
380260,Lambrupali,21,370,2761,54500,Lambrupali,21,1,7,2101000700054500
380261,Ichhapali,21,370,2761,54600,Ichhapali,21,1,7,2101000700054600
380262,Dhusarbahal,21,370,2761,54700,Dhusarbahal,21,1,7,2101000700054700
380263,Haldipali,21,370,2761,54800,Haldipali,21,1,7,2101000700054800
380264,Chichinda,21,370,2761,54900,Chichinda,21,1,7,2101000700054900
380265,Hirapali,21,370,2761,55000,Hirapali,21,1,7,2101000700055000
380266,Garbhana,21,370,2761,55100,Garbhana,21,1,7,2101000700055100
380267,Nagaon,21,370,2761,55200,Nagaon,21,1,7,2101000700055200
380268,Lebdi,21,370,2761,55300,Lebdi,21,1,7,2101000700055300
380269,Cheptibahal,21,370,2761,55400,Cheptibahal,21,1,7,2101000700055400
380270,Bhatbida,21,370,2761,55500,Bhatbida,21,1,7,2101000700055500
380271,Salepali,21,370,2761,55600,Salepali,21,1,7,2101000700055600
380272,Panimora,21,370,2761,55700,Panimora,21,1,7,2101000700055700
380273,Bandala,21,370,2761,55800,Bandala,21,1,7,2101000700055800
380274,Baunsenmura,21,370,2761,55900,Baunsenmura,21,1,7,2101000700055900
380275,Sadhupali,21,370,2761,56000,Sadhupali,21,1,7,2101000700056000
380276,Khalapali,21,370,2761,56100,Khaliapali,21,1,7,2101000700056100
380277,kendbahal,21,370,2761,56200,kendbahal,21,1,7,2101000700056200
380278,Sardhapali,21,370,2761,56300,Sardhapali,21,1,7,2101000700056300
380279,Jampali,21,370,2761,56400,Jampali,21,1,7,2101000700056400
380280,Churiapali,21,370,2761,56500,Chhuriapali,21,1,7,2101000700056500
380281,Gobindpur,21,370,2761,56600,Gobindapur,21,1,7,2101000700056600
380282,Muchbahal,21,370,2761,56700,Muchbahal,21,1,7,2101000700056700
380283,Tabada,21,370,2761,56800,Tabada,21,1,7,2101000700056800
380284,Kalangapali,21,370,2761,56900,Kalangapali,21,1,7,2101000700056900
380285,Kudapali,21,370,2761,57000,Kudapali,21,1,7,2101000700057000
380286,Padhanpali,21,370,2761,57100,Padhanpali,21,1,7,2101000700057100
380287,Kermeli,21,370,2761,57200,Kermeli,21,1,7,2101000700057200
380288,Gandpali,21,370,2761,57300,Gandpali,21,1,7,2101000700057300
380289,Khapanpali,21,370,2761,57400,Khapanpali,21,1,7,2101000700057400
380290,Malaikhaman,21,370,2761,57500,Malaikhaman,21,1,7,2101000700057500
380291,Jharai,21,370,2761,57600,Jharai,21,1,7,2101000700057600
380292,Sargunapali,21,370,2761,57700,Sargunapali,21,1,7,2101000700057700
380293,Jhar,21,370,2761,57800,Jhar,21,1,7,2101000700057800
380294,Jhagadjhal,21,370,2761,57900,Jhagadjhal,21,1,7,2101000700057900
380295,Jitapali,21,370,2761,58000,Jitapali,21,1,7,2101000700058000
380296,Banbira,21,370,2761,58100,Banabira,21,1,7,2101000700058100
380297,Dumerpali,21,370,2761,58200,Dumerpali,21,1,7,2101000700058200
380298,Jharmunda,21,370,2761,58300,Jharmunda,21,1,7,2101000700058300
380299,Tungibandhli,21,370,2761,58400,Tungibandhali,21,1,7,2101000700058400
380300,Maraikel,21,370,2761,58500,Maraikel,21,1,7,2101000700058500
380301,Tandol,21,370,2761,58600,Tandol,21,1,7,2101000700058600
380302,Chitakhai,21,370,2761,58700,Chitakhai,21,1,7,2101000700058700
380303,Sahajbahal,21,370,2761,58800,Sahajbahal,21,1,7,2101000700058800
380304,Tambimunda,21,370,2761,58900,Tambimunda,21,1,7,2101000700058900
380305,Barupali,21,370,2761,59000,Barupali,21,1,7,2101000700059000
380306,Bahalbahal,21,370,2761,59100,Bahalbahal,21,1,7,2101000700059100
380307,Kanapali,21,370,2761,59200,Kanapali,21,1,7,2101000700059200
380308,Kusurda,21,370,2761,59300,Kusurda,21,1,7,2101000700059300
380309,Sohela (CT) ,21,370,2761,53000,Sohela,21,1,7,2101000700053000
380310,Sanbaunsen,21,370,2762,59400,Sanbaunsen,21,1,8,2101000800059400
380311,Buromal,21,370,2762,59500,Buromal,21,1,8,2101000800059500
380312,Baraguda,21,370,2762,59600,Baraguda,21,1,8,2101000800059600
380313,Bandupali,21,370,2762,59700,Bandupali,21,1,8,2101000800059700
380314,Barmunda,21,370,2762,59800,Barmunda,21,1,8,2101000800059800
380315,Masanabahal,21,370,2762,59900,Masanabahal,21,1,8,2101000800059900
380316,Banjidunguri,21,370,2762,60000,Banjidunguri,21,1,8,2101000800060000
380317,Baunspula,21,370,2762,60100,Baunspula,21,1,8,2101000800060100
380318,Bilaipali,21,370,2762,60200,Bilaipali,21,1,8,2101000800060200
380319,Samlaipadar,21,370,2762,60300,Samlaipadar,21,1,8,2101000800060300
380320,Gandapali,21,370,2762,60400,Gandapali,21,1,8,2101000800060400
380321,Manoharpali,21,370,2762,60500,Manoharpali,21,1,8,2101000800060500
380322,Manpur,21,370,2762,60600,Manpur,21,1,8,2101000800060600
380323,Purna,21,370,2762,60700,Purna,21,1,8,2101000800060700
380324,Jaring,21,370,2762,60800,Jaring,21,1,8,2101000800060800
380325,Sargipali,21,370,2762,60900,Sargipali,21,1,8,2101000800060900
380326,Lemdhar,21,370,2762,61000,Lemdhar,21,1,8,2101000800061000
380327,Pipilipali,21,370,2762,61100,Pipilipali,21,1,8,2101000800061100
380328,Kandhri,21,370,2762,61200,Kandhra,21,1,8,2101000800061200
380329,Kalangapali,21,370,2762,61300,Kalangapali,21,1,8,2101000800061300
380330,Gudimunda,21,370,2762,61400,Gudimunda,21,1,8,2101000800061400
380331,Nuapali,21,370,2762,61500,Nuapali,21,1,8,2101000800061500
380332,Keutipali,21,370,2762,61600,Keutipali,21,1,8,2101000800061600
380333,Majhipali,21,370,2762,61800,Majhipali,21,1,8,2101000800061800
380334,Pada,21,370,2762,61900,Pada,21,1,8,2101000800061900
380335,Bhalupali,21,370,2762,62000,Bhalupali,21,1,8,2101000800062000
380336,Rengalipali,21,370,2762,62100,Rengalipali,21,1,8,2101000800062100
380337,Jhankasrigida,21,370,2762,62200,Jhankarsrigida,21,1,8,2101000800062200
380338,Srigida,21,370,2762,62300,Srigida,21,1,8,2101000800062300
380339,Talpadar,21,370,2762,62400,Talpadar,21,1,8,2101000800062400
380340,Jhalpali,21,370,2762,62500,Jhalpali,21,1,8,2101000800062500
380341,Mundomahul,21,370,2762,62600,Mundomahul,21,1,8,2101000800062600
380342,Khaprelnuapali,21,370,2762,62700,Khaprelnuapali,21,1,8,2101000800062700
380343,Kanpuri,21,370,2762,62800,Kanpuri,21,1,8,2101000800062800
380344,Bhatibahali,21,370,2762,62900,Bhatibahali,21,1,8,2101000800062900
380345,Balanda,21,370,2762,63000,Balanda,21,1,8,2101000800063000
380346,Nuapali(Kha),21,370,2762,63100,Nuapali(Kha),21,1,8,2101000800063100
380347,Jhirlipali,21,370,2762,63200,Jhirlipalli,21,1,8,2101000800063200
380348,Pahandi,21,370,2762,63300,Pahandi,21,1,8,2101000800063300
380349,Kalangapali,21,370,2762,63400,Kalangapali,21,1,8,2101000800063400
380350,Kesaipali,21,370,2762,63500,Kesaipali,21,1,8,2101000800063500
380351,Gandapali( Pukhamunda),21,370,2762,63600,Gandapali( Pukhamunda),21,1,8,2101000800063600
380352,Bhoipali,21,370,2762,63700,Bhoipali,21,1,8,2101000800063700
380353,Karle,21,370,2762,63800,Karle,21,1,8,2101000800063800
380354,Charpali,21,370,2762,63900,Charpali,21,1,8,2101000800063900
380355,Teligandapali,21,370,2762,64000,Teligandapali,21,1,8,2101000800064000
380356,Manikchaura,21,370,2762,64100,Manikchaura,21,1,8,2101000800064100
380357,Bhairopur,21,370,2762,64200,Bhairopur,21,1,8,2101000800064200
380358,Budhapali,21,370,2762,64300,Budhapali,21,1,8,2101000800064300
380359,Surubali,21,370,2762,64400,Surubali,21,1,8,2101000800064400
380360,Jalpali,21,370,2762,64500,Jalpali,21,1,8,2101000800064500
380361,Bairakhpali,21,370,2762,64600,Bairakhpali,21,1,8,2101000800064600
380362,Bhalubahal,21,370,2762,64700,Bhalubahal,21,1,8,2101000800064700
380363,Katapali(Kha),21,370,2762,64800,Katapali(Kha),21,1,8,2101000800064800
380364,Sadhupali,21,370,2762,64900,Sadhupali,21,1,8,2101000800064900
