village_code_2011,village_name_2011,state_code_2011,district_code_2011,sub_district_code_2011,village_code_2001,village_name_2001,state_code_2001,district_code_2001,sub_district_code_2001,CEN_2001
568744,Bolwad,27,531,4302,4351300,Bolwad,27,35,7,275310430204351300
568747,Vaddi,27,531,4302,4351600,Vaddi,27,35,7,275310430204351600
568749,Vijay Nagar,27,531,4302,4351800,Vijay Nagar,27,35,7,275310430204351800
568750,Mhaisal(s),27,531,4302,4351900,Mhaisal(s),27,35,7,275310430204351900
568750,Mhaisal(s),27,531,4302,4351900,Mhaisal(s),27,35,7,275310430204351900
568748,Dhavali,27,531,4302,4351700,Dhavali,27,35,7,275310430204351700
567335,Kutwad,27,530,4286,4211700,Kutwad,27,34,4,275300428604211700
558084,Pimpalgaon Malvi,27,522,4209,3292400,Pimpalgaon Malvi,27,26,9,275220420903292400
558084,Pimpalgaon Malvi,27,522,4209,3292400,Pimpalgaon Malvi,27,26,9,275220420903290500
558165,Shahapur-Ketki (N.V.),27,522,4209,,,27,26,9,275220420942612000
558165,Shahapur-Ketki (N.V.),27,522,4209,,,27,26,9,275220420942612000
558165,Shahapur-Ketki (N.V.),27,522,4209,,,27,26,9,275220420903291000
558165,Shahapur-Ketki (N.V.),27,522,4209,,,27,26,9,275220420942612000
558165,Shahapur-Ketki (N.V.),27,522,4209,,,27,26,9,275220420942612000
558165,Shahapur-Ketki (N.V.),27,522,4209,,,27,26,9,275220420903290900
558134,Baburdi Ghumat,27,522,4209,3297600,Baburdi Ghumat,27,26,9,275220420903297600
558144,Deulgaon Siddhi,27,522,4209,3298600,Deulgaon Siddhi,27,26,9,275220420903298600
558162,Gundegaon,27,522,4209,3300400,Gundegaon,27,26,9,275220420903300400
558451,Bhangaon,27,522,4212,3328600,Bhangaon,27,26,12,275220421203328600
558613,Dudhodi,27,522,4213,3344900,Dudhodi,27,26,13,275220421303344900
558458,Deulgaon,27,522,4212,3329300,Deulgaon,27,26,12,275220421203329300
558457,Ghugalwadgaon,27,522,4212,3329200,Ghugalwadgaon,27,26,12,275220421203329200
558464,Adhalgaon,27,522,4212,3329900,Adhalgaon,27,26,12,275220421203329900
558469,Ghodegaon,27,522,4212,3330400,Ghodegaon,27,26,12,275220421203330400
558470,Bhingan Dumala,27,522,4212,3330500,Bhingan Dumala,27,26,12,275220421203330500
558471,Bhingan K,27,522,4212,3330600,Bhingan K,27,26,12,275220421203330600
558471,Bhingan K,27,522,4212,3330600,Bhingan K,27,26,12,275220421203330600
558471,Bhingan K,27,522,4212,3330600,Bhingan K,27,26,12,275220421203330600
558471,Bhingan K,27,522,4212,3330600,Bhingan K,27,26,12,275220421203330600
558599,Jalalpur,27,522,4213,3343500,Jalalpur,27,26,13,275220421303343500
558600,Siddhatek,27,522,4213,3343600,Siddhatek,27,26,13,275220421303343600
558611,Deulwadi,27,522,4213,3344700,Deulwadi,27,26,13,275220421303344700
558612,Berdi,27,522,4213,3344800,Berdi,27,26,13,275220421303344800
556431,Chincholi,27,521,4195,3127200,Chincholi,27,25,9,275210419503127200
568541,Balvadi (Kha),27,531,4299,4331500,Balvadi (Kha),27,35,4,275310429904331500
568673,Yogewadi,27,531,4301,4344300,Yogewadi,27,35,6,275310430104344300
568805,Borgaon,27,531,4303,4357200,Borgaon,27,35,8,275310430304357200
568718,Bhose,27,531,4302,4348700,Bhose,27,35,7,275310430204348700
568729,Gundewadi,27,531,4302,4349800,Gundewadi,27,35,7,275310430204349800
568752,Bedag,27,531,4302,4352100,Bedag,27,35,7,275310430204352100
568751,Narwad,27,531,4302,4352000,Narwad,27,35,7,275310430204352000
558070,Vadgaongupta,27,522,4209,3290400,Vadgaongupta,27,26,9,275220420903290400
558166,Nagapur (CT),27,522,4209,42611000,Nagapur (CT),27,26,9,275220420942611000
558165,Shahapur-Ketki (N.V.),27,522,4209,,,27,26,9,275220420903290600
558165,Shahapur-Ketki (N.V.),27,522,4209,,,27,26,9,275220420942612000
558165,Shahapur-Ketki (N.V.),27,522,4209,,,27,26,9,275220420942612000
558165,Shahapur-Ketki (N.V.),27,522,4209,,,27,26,9,275220420903290800
558165,Shahapur-Ketki (N.V.),27,522,4209,,,27,26,9,275220420942612000
558165,Shahapur-Ketki (N.V.),27,522,4209,,,27,26,9,275220420903290600
558133,Arangaon,27,522,4209,3297500,Arangaon,27,26,9,275220420903297500
558135,Khandala,27,522,4209,3297700,Khandala,27,26,9,275220420903297700
558143,Hivare Zare,27,522,4209,3298500,Hivare Zare,27,26,9,275220420903298500
558430,Koregaon,27,522,4212,3326500,Koregaon,27,26,12,275220421203326500
558436,Kothul,27,522,4212,3327100,Kothul,27,26,12,275220421203327100
558437,Doraje,27,522,4212,3327200,Doraje,27,26,12,275220421203327200
558456,Belwandi Kothar,27,522,4212,3329100,Belwandi Kothar,27,26,12,275220421203329100
558471,Bhingan K,27,522,4212,3330600,Bhingan K,27,26,12,275220421203330600
558471,Bhingan K,27,522,4212,3330600,Bhingan K,27,26,12,275220421203330600
558470,Bhingan Dumala,27,522,4212,3330500,Bhingan Dumala,27,26,12,275220421203330500
558475,Adhorewadi,27,522,4212,3331000,Adhorewadi,27,26,12,275220421203331000
558481,Pedgaon,27,522,4212,3331600,Pedgaon,27,26,12,275220421203331600
556410,Shirapur,27,521,4195,3125100,Shirapur,27,25,9,275210419503125100
556425,Malthan,27,521,4195,3126600,Malthan,27,25,9,275210419503126600
556995,Nirgude,27,521,4200,3183400,Nirgude,27,25,14,275210420003183400
557013,Shindewadi,27,521,4200,3185200,Shindewadi,27,25,14,275210420003185200
557035,Jamb,27,521,4200,3187400,Jamb,27,25,14,275210420003187400
562400,Hanumanwadi,27,526,4250,3722000,Hanumanwadi,27,30,7,275260425003722000
562412,Morochi,27,526,4250,3723200,Morochi,27,30,7,275260425003723200
562421,Nitavewadi,27,526,4250,3724200,Nitavewadi (N.V.),27,30,7,275260425003724200
563401,Khutbav,27,527,4259,3815200,Khutbav,27,31,5,275270425903815200
563436,Divad,27,527,4259,3818700,Divad,27,31,5,275270425903818700
563437,Didwaghwadi (divad),27,527,4259,3818800,Didwaghwadi (divad),27,31,5,275270425903818800
563445,Panavan,27,527,4259,3819600,Panavan,27,31,5,275270425903819600
568599,Vibhutwadi,27,531,4300,4337300,Vibhutwadi,27,35,5,275310430004337300
568604,Pimpari Bk.,27,531,4300,4337800,Pimpari Bk.,27,35,5,275310430004337800
568605,Gharniki,27,531,4300,4337900,Gharniki,27,35,5,275310430004337900
568610,Walwan,27,531,4300,4338400,Walwan,27,35,5,275310430004338400
568544,Gorewadi,27,531,4299,4331800,Gorewadi,27,35,4,275310429904331800
568552,Khanapur,27,531,4299,4332600,Khanapur,27,35,4,275310429904332600
568557,Bhadakewadi,27,531,4299,4333100,Bhadakewadi,27,35,4,275310429904333100
568642,Morale Ped,27,531,4301,4341200,Morale Ped,27,35,6,275310430104341200
568649,Gaurgaon,27,531,4301,4341900,Gaurgaon,27,35,6,275310430104341900
568665,Khujagaon,27,531,4301,4343500,Khujagaon,27,35,6,275310430104343500
568666,Waghapur,27,531,4301,4343600,Waghapur,27,35,6,275310430104343600
568669,Savarde,27,531,4301,4343900,Savarde,27,35,6,275310430104343900
568672,Manerajuri,27,531,4301,4344200,Manerajuri,27,35,6,275310430104344200
568717,Karoli (m),27,531,4302,4348600,Karoli (m),27,35,7,275310430204348600
568728,Malgaon,27,531,4302,4349700,Malgaon,27,35,7,275310430204349700
558512,Mandali,27,522,4213,3334700,Mandali,27,26,13,275220421303334700
558803,Kakadwadi,27,523,4215,3363700,Kakadwadi (N.V.),27,27,1,275230421503363700
558810,Kharadgavhan,27,523,4215,3364400,Kharadgavhan,27,27,1,275230421503364400
558815,Borodi,27,523,4215,3364900,Borodi,27,27,1,275230421503364900
558814,Parodi,27,523,4215,3364800,Parodi,27,27,1,275230421503364800
558443,Chavarsangavi,27,522,4212,3327800,Chavarsangavi,27,26,12,275220421203327800
558444,Thitesangavi,27,522,4212,3327900,Thitesangavi,27,26,12,275220421203327900
558518,Kombhali,27,522,4213,3335300,Kombhali,27,26,13,275220421303335300
558526,Mulewadi,27,522,4213,3336100,Mulewadi,27,26,13,275220421303336100
558563,Malewadi,27,522,4213,3339800,Malewadi,27,26,13,275220421303339800
558544,Nandgaon,27,522,4213,3337900,Nandgaon,27,26,13,275220421303337900
558604,Torkadwadi,27,522,4213,3344000,Torkadwadi,27,26,13,275220421303344000
558622,Paritwadi,27,522,4213,3345800,Paritwadi,27,26,13,275220421303345800
561774,Gharatwadi,27,526,4244,3659900,Gharatwadi,27,30,1,275260424403659900
561780,Gulmarwadi,27,526,4244,3660500,Gulmarwadi,27,30,1,275260424403660500
557010,Balpudi,27,521,4200,3184900,Balpudi,27,25,14,275210420003184900
557063,Nimgaon Ketki,27,521,4200,3190200,Nimgaon Ketki,27,25,14,275210420003190200
557065,Kati,27,521,4200,3190400,Kati,27,25,14,275210420003190400
557067,Reda,27,521,4200,3190600,Reda,27,25,14,275210420003190600
557114,Chakati,27,521,4200,3195300,Chakati,27,25,14,275210420003195300
562438,Kacharewadi,27,526,4250,3725900,Kacharewadi,27,30,7,275260425003725900
562439,Malshiras,27,526,4250,3726000,Malshiras,27,30,7,275260425003726000
562446,Motewadi,27,526,4250,3726700,Motewadi,27,30,7,275260425003726700
562451,Tarangfal,27,526,4250,3727200,Tarangfal,27,30,7,275260425003727200
562502,Sulewadi,27,526,4250,3732500,Sulewadi,27,30,7,275260425003732500
568588,Atpadi,27,531,4300,4336200,Atpadi,27,35,5,275310430004336200
568597,Patrewadi,27,531,4300,4337100,Patrewadi,27,35,5,275310430004337100
562586,Kidabisari,27,526,4251,3740600,Kidabisari,27,30,8,275260425103740600
568763,Nagaj,27,531,4303,4353000,Nagaj,27,35,8,275310430304353000
568796,Pimpalwadi,27,531,4303,4356300,Pimpalwadi,27,35,8,275310430304356300
558812,Hatolan,27,523,4215,3364600,Hatolan,27,27,1,275230421503364600
558511,Chincholi Ramjan,27,522,4213,3334600,Chincholi Ramjan,27,26,13,275220421303334600
558603,Sonalwadi,27,522,4213,3343900,Sonalwadi,27,26,13,275220421303343900
558617,Rashin,27,522,4213,3345300,Rashin,27,26,13,275220421303345300
561781,Bhagatwadi,27,526,4244,3660600,Bhagatwadi,27,30,1,275260424403660600
557008,Loni,27,521,4200,3184700,Loni,27,25,14,275210420003184700
557059,Kauthali,27,521,4200,3189800,Kauthali,27,25,14,275210420003189800
557068,Redani,27,521,4200,3190700,Redani,27,25,14,275210420003190700
562453,Magarwadi,27,526,4250,3727400,Magarwadi (N.V.),27,30,7,275260425003727400
568589,Bhingewadi,27,531,4300,4336300,Bhingewadi,27,35,5,275310430004336300
568615,Malewadi,27,531,4300,4338900,Malewadi,27,35,5,275310430004338900
562577,Karadwadi,27,526,4251,3739700,Karadwadi,27,30,8,275260425103739700
568780,Agalgaon,27,531,4303,4354700,Agalgaon,27,35,8,275310430304354700
568817,Rampurwadi,27,531,4303,4358400,Rampurwadi,27,35,8,275310430304358400
568819,Kognoli,27,531,4303,4358600,Kognoli,27,35,8,275310430304358600
551427,Pimpalgaon Lep,27,516,4156,2632900,Pimpalgaon Lep,27,20,15,275160415602632900
551432,Jalgaon Neur,27,516,4156,2633400,Jalgaon Neur,27,20,15,275160415602633400
557499,Suregaon,27,522,4203,3233600,Suregaon,27,26,3,275220420303233600
551247,Pathare Kh.,27,516,4154,2615300,Pathare Kh.,27,20,13,275160415402615300
557565,Dhondewadi,27,522,4203,3240100,Dhondewadi (N.V.),27,26,3,275220420303240100
557566,Manegaon,27,522,4203,3240200,Manegaon,27,26,3,275220420303240200
557352,Mendhwan,27,522,4202,3219100,Mendhwan,27,26,2,275220420203219100
557353,Manchi,27,522,4202,3219200,Manchi,27,26,2,275220420203219200
557381,Panodi,27,522,4202,3222000,Panodi,27,26,2,275220420203222000
557440,Kumbharwadi,27,522,4202,3227900,Kumbharwadi,27,26,2,275220420203227900
558273,Mandave Kh.,27,522,4211,3310800,Mandave Kh.,27,26,11,275220421103310800
558285,Wasunde,27,522,4211,3312000,Wasunde,27,26,11,275220421103312000
558332,Jadhavwadi,27,522,4211,3316700,Jadhavwadi,27,26,11,275220421103316700
558350,Pimpri Jalsen,27,522,4211,3318500,Pimpri Jalsen,27,26,11,275220421103318500
558352,Sangvi Surya,27,522,4211,3318700,Sangvi Surya,27,26,11,275220421103318700
558362,Majampur,27,522,4211,3319700,Majampur,27,26,11,275220421103319700
558361,Hakigatpur,27,522,4211,3319600,Hakigatpur,27,26,11,275220421103319600
555609,Shirur,27,521,4189,3047700,Shirur,27,25,3,275210418903047700
556376,Deshmukh Mala,27,521,4195,3121600,Deshmukh Mala,27,25,9,275210419503121600
556379,Kedgaon,27,521,4195,3121900,Kedgaon,27,25,9,275210419503121900
556367,Pimpalachiwadi,27,521,4195,3120700,Pimpalachiwadi,27,25,9,275210419503120700
556881,Kalkhairewadi,27,521,4199,3172000,Kalkhairewadi,27,25,13,275210419903172000
556880,Khadukhairewadi ,27,521,4199,3171900,Khadukhairewadi ,27,25,13,275210419903171900
556882,Sherechiwadi,27,521,4199,3172100,Sherechiwadi,27,25,13,275210419903172100
556920,Masalwadi ,27,521,4199,3175900,Masalwadi ,27,25,13,275210419903175900
563347,Mirgaon,27,527,4258,3809900,Mirgaon,27,31,4,275270425803809900
563262,Nandal,27,527,4258,3801600,Nandal,27,31,4,275270425803801600
563346,Khadaki,27,527,4258,3809800,Khadaki,27,31,4,275270425803809800
563346,Khadaki,27,527,4258,3809800,Khadaki,27,31,4,275270425803809800
568390,Gatadwadi,27,531,4296,4316200,Gatadwadi,27,35,2,275310429604316200
568172,Surute,27,530,4294,4294500,Surute,27,34,12,275300429404294500
568391,Gotkhindi,27,531,4296,4316300,Gotkhindi,27,35,2,275310429604316300
568388,Padavalwadi,27,531,4296,4316000,Padavalwadi,27,35,2,275310429604316000
568392,Bavchi,27,531,4296,4316400,Bavchi,27,35,2,275310429604316400
568393,Pokharni,27,531,4296,4316500,Pokharni,27,35,2,275310429604316500
568396,Bhadkimbe,27,531,4296,4316800,Bhadkimbe,27,35,2,275310429604316800
568383,Bahadurwadi,27,531,4296,4315500,Bahadurwadi,27,35,2,275310429604315500
568394,Nagaon,27,531,4296,4316600,Nagaon,27,35,2,275310429604316600
568395,Dhavali,27,531,4296,4316700,Dhavali,27,35,2,275310429604316700
568397,Koregaon,27,531,4296,4316900,Koregaon,27,35,2,275310429604316900
568398,Pharnewadi(shigaon),27,531,4296,4317000,Pharnewadi(shigaon),27,35,2,275310429604317000
568399,Shigaon,27,531,4296,4317100,Shigaon,27,35,2,275310429604317100
567270,Bhadole,27,530,4285,4205500,Bhadole,27,34,3,275300428504205500
567270,Bhadole,27,530,4285,4205500,Bhadole,27,34,3,275300428504205500
567278,Latavade,27,530,4285,4206300,Latavade,27,34,3,275300428504206300
567283,Savarde,27,530,4285,4206800,Savarde,27,34,3,275300428504206800
567284,Minche,27,530,4285,4206900,Minche,27,34,3,275300428504206900
567285,Kapurwadi,27,530,4285,4207000,Kapurwadi,27,34,3,275300428504207000
567299,Herle,27,530,4285,4208400,Herle,27,34,3,275300428504208400
567300,Male,27,530,4285,4208500,Male,27,34,3,275300428504208500
567301,Mudshingi,27,530,4285,4208600,Mudshingi,27,34,3,275300428504208600
567302,Chokak,27,530,4285,4208700,Chokak,27,34,3,275300428504208700
567294,Rukadi,27,530,4285,4207900,Rukadi,27,34,3,275300428504207900
567409,Walivade,27,530,4287,4219100,Walivade,27,34,5,275300428704219100
567410,Chinchwad,27,530,4287,4219200,Chinchwad,27,34,5,275300428704219200
567412,Wasagade,27,530,4287,4219400,Wasagade,27,34,5,275300428704219400
567413,Sangwade,27,530,4287,4219500,Sangwade,27,34,5,275300428704219500
567414,Sangwadewadi,27,530,4287,4219600,Sangwadewadi,27,34,5,275300428704219600
567415,Halsavade,27,530,4287,4219700,Halsavade,27,34,5,275300428704219700
567669,Sangaon Mouje,27,530,4290,4244100,Sangaon Mouje,27,34,8,275300429004244100
567670,Lingnur Dumala,27,530,4290,4244200,Lingnur Dumala,27,34,8,275300429004244200
567725,Lingnoor Kapshi,27,530,4290,4249900,Lingnoor Kapshi,27,34,8,275300429004249900
567724,Arjuni,27,530,4290,4249800,Arjuni,27,34,8,275300429004249800
567738,Hanbarwadi,27,530,4290,4251200,Hanbarwadi,27,34,8,275300429004251200
567979,Shendri,27,530,4293,4275200,Shendri,27,34,11,275300429304275200
567968,Gadhinglaj,27,530,4293,4274100,Gadhinglaj,27,34,11,275300429304274100
567967,Beknal,27,530,4293,4274000,Beknal,27,34,11,275300429304274000
567969,Gijavane,27,530,4293,4274200,Gijavane,27,34,11,275300429304274200
567970,Lingnoor  K. Nool,27,530,4293,4274300,Lingnoor  K. Nool,27,34,11,275300429304274300
567974,Belgundi,27,530,4293,4274700,Belgundi,27,34,11,275300429304274700
567976,Ainapur,27,530,4293,4274900,Ainapur,27,34,11,275300429304274900
568019,Hunginhal,27,530,4293,4279200,Hunginhal,27,34,11,275300429304279200
567975,Inchanal,27,530,4293,4274800,Inchanal,27,34,11,275300429304274800
568020,Harli Bk.,27,530,4293,4279300,Harli Bk.,27,34,11,275300429304279300
568021,Harli Kh.,27,530,4293,4279400,Harli Kh.,27,34,11,275300429304279400
567929,Gajargaon,27,530,4292,4270300,Gajargaon,27,34,10,275300429204270300
568022,Wairagwadi,27,530,4293,4279500,Wairagwadi,27,34,11,275300429304279500
568032,Mahagaon,27,530,4293,4280500,Mahagaon,27,34,11,275300429304280500
567930,Harur,27,530,4292,4270400,Harur,27,34,10,275300429204270400
568033,Umbarwadi,27,530,4293,4280600,Umbarwadi,27,34,11,275300429304280600
567937,Sule,27,530,4292,4271100,Sule,27,34,10,275300429204271100
567938,Lakudwadi,27,530,4292,4271200,Lakudwadi,27,34,10,275300429204271200
568032,Mahagaon,27,530,4293,4280500,Mahagaon,27,34,11,275300429304280500
567939,Handewadi,27,530,4292,4271300,Handewadi,27,34,10,275300429204271300
568035,Batkanangale,27,530,4293,4280800,Batkanangale,27,34,11,275300429304280800
568039,Waghrali,27,530,4293,4281200,Waghrali,27,34,11,275300429304281200
568040,Shipur Tarf Nesari,27,530,4293,4281300,Shipur Tarf Nesari,27,34,11,275300429304281300
567941,Poshratwadi,27,530,4292,4271500,Poshratwadi,27,34,10,275300429204271500
568038,Bidrewadi,27,530,4293,4281100,Bidrewadi,27,34,11,275300429304281100
567942,Redewadi,27,530,4292,4271600,Redewadi,27,34,10,275300429204271600
568041,Helewadi,27,530,4293,4281400,Helewadi,27,34,11,275300429304281400
568042,Nesari,27,530,4293,4281500,Nesari,27,34,11,275300429304281500
568043,Tarewadi,27,530,4293,4281600,Tarewadi,27,34,11,275300429304281600
568044,Hadlge,27,530,4293,4281700,Hadlge,27,34,11,275300429304281700
568045,Donewadi,27,530,4293,4281800,Donewadi,27,34,11,275300429304281800
568048,Maladewadi,27,530,4293,4282100,Maladewadi,27,34,11,275300429304282100
568046,Sawantwadi,27,530,4293,4281900,Sawantwadi,27,34,11,275300429304281900
568052,Tavarewadi,27,530,4293,4282500,Tavarewadi,27,34,11,275300429304282500
568054,Sambare,27,530,4293,4282700,Sambare,27,34,11,275300429304282700
568143,Nitur,27,530,4294,4291600,Nitur,27,34,12,275300429404291600
568144,Jakkanhatti,27,530,4294,4291700,Jakkanhatti,27,34,12,275300429404291700
568056,Kalamwadi,27,530,4293,4282900,Kalamwadi,27,34,11,275300429304282900
568119,Malatwadi,27,530,4294,4289200,Malatwadi,27,34,12,275300429404289200
568145,Ghulewadi,27,530,4294,4291800,Ghulewadi,27,34,12,275300429404291800
568118,Lakikatte,27,530,4294,4289100,Lakikatte,27,34,12,275300429404289100
568120,Mahalewadi,27,530,4294,4289300,Mahalewadi,27,34,12,275300429404289300
568122,Mangaon,27,530,4294,4289500,Mangaon,27,34,12,275300429404289500
568121,Shivanage,27,530,4294,4289400,Shivanage,27,34,12,275300429404289400
568154,Kadalge Kh.,27,530,4294,4292700,Kadalge Kh.,27,34,12,275300429404292700
568116,Malgad,27,530,4294,4288900,Malgad,27,34,12,275300429404288900
568155,Dholagarwadi,27,530,4294,4292800,Dholagarwadi,27,34,12,275300429404292800
568125,Basarge,27,530,4294,4289800,Basarge,27,34,12,275300429404289800
568161,Mandedurg,27,530,4294,4293400,Mandedurg,27,34,12,275300429404293400
568127,Tavarewadi,27,530,4294,4290000,Tavarewadi,27,34,12,275300429404290000
568162,Mauje Karve,27,530,4294,4293500,Mauje Karve,27,34,12,275300429404293500
568163,Majare Karve,27,530,4294,4293600,Majare Karve,27,34,12,275300429404293600
568166,Vaitakwadi ,27,530,4294,4293900,Vaitakwadi ,27,34,12,275300429404293900
568165,Turkewadi,27,530,4294,4293800,Turkewadi,27,34,12,275300429404293800
568168,Supe,27,530,4294,4294100,Supe,27,34,12,275300429404294100
568167,Tadashinhal,27,530,4294,4294000,Tadashinhal,27,34,12,275300429404294000
568174,Dhekoli,27,530,4294,4294700,Dhekoli,27,34,12,275300429404294700
568175,Dhekoliwadi,27,530,4294,4294800,Dhekoliwadi,27,34,12,275300429404294800
568176,Saroli,27,530,4294,4294900,Saroli,27,34,12,275300429404294900
568178,Tudiye,27,530,4294,4295100,Tudiye,27,34,12,275300429404295100
568178,Tudiye,27,530,4294,4295100,Tudiye,27,34,12,275300429404295100
568389,Ahirwadi,27,531,4296,4316100,Ahirwadi,27,35,2,275310429604316100
568389,Ahirwadi,27,531,4296,4316100,Ahirwadi,27,35,2,275300428543403000
568389,Ahirwadi,27,531,4296,4316100,Ahirwadi,27,35,2,275300429043415000
568389,Ahirwadi,27,531,4296,4316100,Ahirwadi,27,35,2,275300429343417000
567666,Sangaon Kasaba,27,530,4290,4243800,Sangaon Kasaba,27,34,8,275300429004243800
562483,Vithalwadi,27,526,4250,3730600,Vithalwadi,27,30,7,275260425003730600
562335,Bhalawani,27,526,4249,3715500,Bhalawani,27,30,6,275260424903715500
562522,Dhalewadi,27,526,4251,3734200,Dhalewadi,27,30,8,275260425103734200
562592,Manegaon,27,526,4251,3741200,Manegaon,27,30,8,275260425103741200
557095,Hingangaon,27,521,4200,3193400,Hingangaon,27,25,14,275210420003193400
561935,Ranzani,27,526,4245,3675500,Ranzani,27,30,2,275260424503675500
561943,Wadoli,27,526,4245,3676300,Wadoli,27,30,2,275260424503676300
561942,Chandaj,27,526,4245,3676200,Chandaj,27,30,2,275260424503676200
557124,Narsingpur,27,521,4200,3196300,Narsingpur,27,25,14,275210420003196300
562468,Tambave,27,526,4250,3729100,Tambave,27,30,7,275260425003729100
562475,Mahalung,27,526,4250,3729800,Mahalung,27,30,7,275260425003729800
562480,Borgaon,27,526,4250,3730300,Borgaon,27,30,7,275260425003730300
562496,Bondale,27,526,4250,3731900,Bondale,27,30,7,275260425003731900
562334,Shendgewadi,27,526,4249,3715400,Shendgewadi,27,30,6,275260424903715400
562520,Mahim,27,526,4251,3734000,Mahim,27,30,8,275260425103734000
562521,Mahud Bk.,27,526,4251,3734100,Mahud Bk.,27,30,8,275260425103734100
562566,Rajuri,27,526,4251,3738600,Rajuri,27,30,8,275260425103738600
568846,Walekhindi,27,531,4304,4361300,Walekhindi,27,35,9,275310430404361300
568825,Kumbhari,27,531,4304,4359200,Kumbhari,27,35,9,275310430404359200
568827,Bagewadi,27,531,4304,4359400,Bagewadi,27,35,9,275310430404359400
568839,Mirawad,27,531,4304,4360600,Mirawad,27,35,9,275310430404360600
561946,Shevare,27,526,4245,3676600,Shevare,27,30,2,275260424503676600
562476,Mire,27,526,4250,3729900,Mire,27,30,7,275260425003729900
562497,Dasur,27,526,4250,3732000,Dasur,27,30,7,275260425003732000
562333,Keskarwadi,27,526,4249,3715300,Keskarwadi,27,30,6,275260424903715300
562591,Hanmantgaon,27,526,4251,3741100,Hanmantgaon,27,30,8,275260425103741100
568847,Bagalwadi,27,531,4304,4361400,Bagalwadi,27,35,9,275310430404361400
558824,Dhanora,27,523,4215,3365800,Dhanora,27,27,1,275230421503365800
558808,Kumbhephal,27,523,4215,3364200,Kumbhephal,27,27,1,275230421503364200
558816,Solapurwadi,27,523,4215,3365000,Solapurwadi,27,27,1,275230421503365000
558809,Khuntephal Pundi,27,523,4215,3364300,Khuntephal Pundi,27,27,1,275230421503364300
558817,Pundi,27,523,4215,3365100,Pundi,27,27,1,275230421503365100
558818,Wahira,27,523,4215,3365200,Wahira,27,27,1,275230421503365200
558821,Pimpalgaon Dani,27,523,4215,3365500,Pimpalgaon Dani,27,27,1,275230421503365500
558822,Kanadi Kh.,27,523,4215,3365600,Kanadi Kh.,27,27,1,275230421503365600
558819,Nimgaon Bodkha,27,523,4215,3365300,Nimgaon Bodkha,27,27,1,275230421503365300
558833,Anandwadi,27,523,4215,3366700,Anandwadi,27,27,1,275230421503366700
558820,Ghongadewadi,27,523,4215,3365400,Ghongadewadi,27,27,1,275230421503365400
558823,Pimpri Ghumri,27,523,4215,3365700,Pimpri Ghumri,27,27,1,275230421503365700
558513,Nimgaon Gangarda,27,522,4213,3334800,Nimgaon Gangarda,27,26,13,275220421303334800
558516,Thergaon,27,522,4213,3335100,Thergaon,27,26,13,275220421303335100
558515,Nagamthan,27,522,4213,3335000,Nagamthan,27,26,13,275220421303335000
558515,Nagamthan,27,522,4213,3335000,Nagamthan,27,26,13,275220421303335000
558620,Kalyachiwadi,27,522,4213,3345600,Kalyachiwadi,27,26,13,275220421303345600
558515,Nagamthan,27,522,4213,3335000,Nagamthan,27,26,13,275220421303335000
558520,Kokangaon,27,522,4213,3335500,Kokangaon,27,26,13,275220421303335500
558519,Ravalgaon,27,522,4213,3335400,Ravalgaon,27,26,13,275220421303335400
558524,Gurav pimpri,27,522,4213,3335900,Gurav pimpri,27,26,13,275220421303335900
558531,Gondardi,27,522,4213,3336600,Gondardi,27,26,13,275220421303336600
558525,Chande Bk.,27,522,4213,3336000,Chande Bk.,27,26,13,275220421303336000
558529,Chande Kh.,27,522,4213,3336400,Chande Kh.,27,26,13,275220421303336400
558530,Thetewadi,27,522,4213,3336500,Thetewadi,27,26,13,275220421303336500
558528,Khurangewadi,27,522,4213,3336300,Khurangewadi,27,26,13,275220421303336300
558541,Supe,27,522,4213,3337600,Supe,27,26,13,275220421303337600
558542,Walvad,27,522,4213,3337700,Walvad,27,26,13,275220421303337700
558543,Rehekuri,27,522,4213,3337800,Rehekuri,27,26,13,275220421303337800
558569,Bahirobawadi,27,522,4213,3340400,Bahirobawadi,27,26,13,275220421303340400
558573,Gaykarwadi,27,522,4213,3340900,Gaykarwadi (N.V.),27,26,13,275220421303340900
558567,Wadgaon Tanpure,27,522,4213,3340200,Wadgaon Tanpure,27,26,13,275220421303340200
558570,Jogeshwarwadi,27,522,4213,3340500,Jogeshwarwadi,27,26,13,275220421303340500
558568,Bargewadi,27,522,4213,3340300,Bargewadi,27,26,13,275220421303340300
558574,Bhandewadi,27,522,4213,3341000,Bhandewadi,27,26,13,275220421303341000
558594,Durgaon,27,522,4213,3343000,Durgaon,27,26,13,275220421303343000
558575,Netakewadi,27,522,4213,3341100,Netakewadi,27,26,13,275220421303341100
558576,Kolvadi,27,522,4213,3341200,Kolvadi,27,26,13,275220421303341200
558605,Therwadi,27,522,4213,3344100,Therwadi,27,26,13,275220421303344100
558606,Benwadi,27,522,4213,3344200,Benwadi,27,26,13,275220421303344200
558607,Deshmukhwadi,27,522,4213,3344300,Deshmukhwadi,27,26,13,275220421303344300
558608,Kangudwadi,27,522,4213,3344400,Kangudwadi,27,26,13,275220421303344400
558619,Chilvadi,27,522,4213,3345500,Chilvadi,27,26,13,275220421303345500
561775,Kumbhargaon,27,526,4244,3660000,Kumbhargaon,27,30,1,275260424403660000
